# Quantum Classical Visibility
AB 1.152e+04 6577 -0.4482
AC 1352 3144 0.6601
AD 331 3003 0.9134
BC 1620 5784 0.7856
BD 5490 8355 0.4718
CD 8576 4019 -0.7658
