+0.4873 +4259.0000 +2720.1620
-0.4022 +3040.0000 +5457.7720
+0.9311 +3462.0000 +301.1112
+0.4819 +3305.0000 +2175.1797
-0.5792 +3014.0000 +5895.1979
+0.5611 +1856.0000 +1072.2475
