# Quantum Classical Visibility
AB 7228 9351 0.1511
AC 7966 7550 -0.2508
AD 780 1068 0.2792
BC 1195 1.191e+04 0.8981
BD 4962 3486 -0.6657
CD 1659 4016 0.5524
