# Quantum Classical Visibility
AB 1.476e+04 1.119e+04 0.06024
AC 570 322 -0.3668
AD 13 9 -0.01
BC 1.301e+04 9668 0.001
BD 179 139 -0.001
CD 10 3 0.001
