# Quantum Classical Visibility
AB 6027 7467 0.4132
AC 4533 2461 -0.4841
AD 4191 1914 -0.7237
BC 1095 4319 0.8222
BD 2781 5972 0.6617
CD 4167 2075 -0.5819
