+0.074652 +0.105012 +0.055555 +0.102900 +0.266828 +0.236697 +0.118306 +0.040052 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000
+0.093471 +0.061507 +0.169233 +0.268953 +0.090636 +0.083338 +0.121519 +0.085689 +0.025655 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000
+0.052948 +0.179295 +0.231473 +0.112441 +0.086075 +0.000000 +0.072836 +0.143024 +0.089115 +0.032199 +0.000596 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000
+0.109056 +0.263832 +0.125103 +0.049659 +0.025786 +0.090321 +0.000000 +0.060401 +0.130983 +0.099981 +0.038993 +0.005886 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000
+0.257713 +0.099689 +0.092306 +0.030356 +0.071745 +0.019538 +0.088895 +0.000000 +0.049413 +0.130198 +0.108762 +0.046977 +0.004408 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000
+0.249140 +0.087326 +0.000000 +0.098478 +0.017294 +0.063759 +0.016536 +0.103110 +0.000029 +0.045354 +0.143904 +0.126420 +0.047276 +0.001374 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000
+0.127268 +0.108989 +0.072719 +0.000000 +0.094615 +0.021014 +0.075704 +0.007298 +0.111383 +0.015220 +0.036839 +0.154280 +0.132434 +0.042079 +0.000159 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000
+0.035685 +0.071582 +0.134058 +0.062065 +0.000000 +0.113963 +0.007031 +0.088783 +0.000000 +0.113360 +0.021423 +0.030600 +0.156987 +0.118225 +0.046085 +0.000155 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000
+0.000066 +0.022714 +0.086217 +0.130635 +0.052213 +0.000068 +0.109835 +0.000000 +0.108740 +0.000000 +0.106501 +0.030441 +0.031613 +0.142292 +0.133370 +0.044202 +0.001092 +0.000000 +0.000000 +0.000000 +0.000000
+0.000000 +0.000053 +0.030915 +0.097681 +0.134759 +0.051276 +0.013212 +0.110532 +0.000000 +0.108096 +0.000000 +0.094524 +0.026033 +0.023455 +0.146980 +0.117587 +0.044150 +0.000746 +0.000000 +0.000000 +0.000000
+0.000000 +0.000000 +0.002422 +0.040911 +0.113060 +0.152879 +0.039062 +0.021700 +0.101481 +0.000000 +0.087137 +0.000000 +0.089554 +0.016407 +0.039131 +0.141909 +0.114046 +0.040036 +0.000264 +0.000000 +0.000000
+0.000000 +0.000000 +0.000000 +0.005922 +0.046828 +0.122355 +0.156927 +0.033779 +0.025893 +0.089893 +0.000000 +0.089929 +0.000000 +0.101910 +0.008503 +0.044705 +0.134419 +0.102059 +0.036879 +0.000000 +0.000000
+0.000000 +0.000000 +0.000000 +0.000000 +0.000162 +0.044284 +0.133521 +0.145835 +0.032284 +0.025654 +0.087471 +0.000000 +0.085371 +0.000000 +0.105548 +0.000000 +0.058019 +0.144594 +0.106619 +0.030638 +0.000000
+0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000509 +0.046540 +0.117842 +0.149095 +0.027406 +0.013711 +0.098176 +0.000000 +0.080644 +0.007620 +0.095177 +0.000000 +0.068080 +0.159435 +0.098443 +0.037322
+0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000077 +0.039122 +0.125056 +0.143097 +0.035097 +0.013054 +0.089741 +0.005834 +0.072447 +0.016195 +0.082985 +0.000000 +0.085906 +0.153202 +0.138188
+0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.002833 +0.044103 +0.114580 +0.138685 +0.040774 +0.002205 +0.103396 +0.016429 +0.055453 +0.024240 +0.091448 +0.000000 +0.104366 +0.261490
+0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.006772 +0.047668 +0.125515 +0.130908 +0.058572 +0.000442 +0.092703 +0.022274 +0.061678 +0.031816 +0.086300 +0.093342 +0.242008
+0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.007293 +0.047421 +0.096856 +0.138961 +0.072319 +0.000000 +0.097195 +0.034184 +0.056757 +0.124627 +0.240462 +0.083925
+0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.007946 +0.036864 +0.099707 +0.153957 +0.077345 +0.000000 +0.095881 +0.129136 +0.219034 +0.122106 +0.058024
+0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.004314 +0.030557 +0.093393 +0.129066 +0.102043 +0.102342 +0.250534 +0.123538 +0.063510 +0.100703
+0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.006581 +0.044271 +0.124617 +0.263105 +0.246965 +0.084794 +0.057398 +0.093931 +0.078339
