+0.084023 +0.105591 +0.049835 +0.127341 +0.279518 +0.221018 +0.106981 +0.025692 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000
+0.099194 +0.062748 +0.194508 +0.237559 +0.079713 +0.104506 +0.130988 +0.073850 +0.016935 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000
+0.053430 +0.202155 +0.207661 +0.124359 +0.073734 +0.000000 +0.094315 +0.135464 +0.082390 +0.026491 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000
+0.127761 +0.239458 +0.128008 +0.036144 +0.047857 +0.077082 +0.000000 +0.079860 +0.137492 +0.090734 +0.035414 +0.000191 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000
+0.263952 +0.088700 +0.076002 +0.048320 +0.051489 +0.034774 +0.083743 +0.000000 +0.070886 +0.136596 +0.106917 +0.038550 +0.000071 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000
+0.230375 +0.103874 +0.000000 +0.086968 +0.035060 +0.047440 +0.030155 +0.092234 +0.000000 +0.061527 +0.158419 +0.115390 +0.038558 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000
+0.111700 +0.111734 +0.094911 +0.000000 +0.087392 +0.028544 +0.058161 +0.023262 +0.114203 +0.003912 +0.057150 +0.158735 +0.116536 +0.033760 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000
+0.029565 +0.066665 +0.140394 +0.074241 +0.000000 +0.097531 +0.020381 +0.073132 +0.010434 +0.116843 +0.012462 +0.049978 +0.166435 +0.109890 +0.032052 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000
+0.000000 +0.019075 +0.082900 +0.135368 +0.066300 +0.000000 +0.105110 +0.009434 +0.105851 +0.002787 +0.116146 +0.013557 +0.053469 +0.152760 +0.112889 +0.024354 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000
+0.000000 +0.000000 +0.025781 +0.094557 +0.143465 +0.064237 +0.004754 +0.120339 +0.005499 +0.111363 +0.000000 +0.105882 +0.013105 +0.040467 +0.152081 +0.087325 +0.031145 +0.000000 +0.000000 +0.000000 +0.000000
+0.000000 +0.000000 +0.000000 +0.035143 +0.102796 +0.158001 +0.052400 +0.008120 +0.110439 +0.000000 +0.091401 +0.000000 +0.093304 +0.004097 +0.055365 +0.153266 +0.103811 +0.031857 +0.000000 +0.000000 +0.000000
+0.000000 +0.000000 +0.000000 +0.000000 +0.032676 +0.124749 +0.158242 +0.050442 +0.008303 +0.096355 +0.000000 +0.083652 +0.000000 +0.103416 +0.000000 +0.061853 +0.150223 +0.098758 +0.031330 +0.000000 +0.000000
+0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.042119 +0.120007 +0.161295 +0.044930 +0.008371 +0.089997 +0.000000 +0.072072 +0.000000 +0.111000 +0.000000 +0.078141 +0.152649 +0.099104 +0.020315 +0.000000
+0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.034764 +0.116130 +0.149841 +0.042315 +0.000444 +0.103165 +0.001064 +0.073414 +0.018797 +0.096550 +0.000000 +0.091264 +0.166584 +0.081686 +0.023983
+0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.029711 +0.109865 +0.155130 +0.046769 +0.000000 +0.083639 +0.011888 +0.068117 +0.033252 +0.086708 +0.000000 +0.105042 +0.147093 +0.122787
+0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.001033 +0.032150 +0.106079 +0.137687 +0.057612 +0.000081 +0.099856 +0.029139 +0.041756 +0.039443 +0.079410 +0.000051 +0.125129 +0.250574
+0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000689 +0.038393 +0.109434 +0.147322 +0.081233 +0.000000 +0.085086 +0.039480 +0.036742 +0.051024 +0.074751 +0.087174 +0.248672
+0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000093 +0.003104 +0.035420 +0.093568 +0.150863 +0.088246 +0.000000 +0.086957 +0.052573 +0.039180 +0.139120 +0.212436 +0.098440
+0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.002339 +0.031278 +0.097806 +0.158088 +0.092712 +0.000000 +0.083218 +0.142413 +0.187405 +0.148229 +0.056514
+0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.001122 +0.028028 +0.088463 +0.135470 +0.127149 +0.091801 +0.211628 +0.140420 +0.067192 +0.108727
+0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.000000 +0.003739 +0.035655 +0.107292 +0.248060 +0.246193 +0.101817 +0.056193 +0.110747 +0.090304
