x AB AC AD BC BD CD
-4.0 0.0709394227801 0.075162153676 0.191623579863 0.131789151018 0.0468955778334 0.363152768354 
-3.9 0.0709394236425 0.0751621516119 0.191623574354 0.131789143947 0.0468955805651 0.363152763094 
-3.8 0.0709394254739 0.0751621472288 0.191623562656 0.131789128931 0.0468955863659 0.363152751925 
-3.7 0.0709394292834 0.0751621381115 0.191623538321 0.131789097695 0.0468955984324 0.363152728691 
-3.6 0.0709394370454 0.0751621195345 0.191623488739 0.131789034051 0.0468956230183 0.363152681351 
-3.5 0.0709394525367 0.075162082459 0.191623389785 0.131788907032 0.0468956720863 0.363152586872 
-3.4 0.0709394828186 0.0751620099852 0.191623196353 0.13178865874 0.0468957680027 0.363152402187 
-3.3 0.0709395407934 0.0751618712335 0.191622826025 0.131788183382 0.0468959516355 0.363152048607 
-3.2 0.0709396494956 0.0751616110755 0.191622131664 0.131787292091 0.0468962959449 0.363151385647 
-3.1 0.0709398490925 0.0751611333782 0.191620856691 0.13178565552 0.0468969281593 0.363150168332 
-3.0 0.0709402079811 0.0751602744464 0.191618564205 0.131782712855 0.0468980649233 0.363147979519 
-2.9 0.0709408398499 0.0751587621887 0.191614527993 0.131777531922 0.0469000663399 0.363144125838 
-2.8 0.0709419290885 0.075156155303 0.191607570223 0.131768600839 0.0469035164554 0.363137482719 
-2.7 0.0709437673723 0.0751517557202 0.19159582775 0.13175352805 0.0469093391385 0.363126271277 
-2.6 0.0709468044491 0.0751444870541 0.191576427701 0.131728625899 0.0469189589458 0.363107748558 
-2.5 0.0709517158853 0.075132732465 0.191545054738 0.131688355161 0.0469345157043 0.363077794377 
-2.4 0.0709594894683 0.0751141278715 0.191495399133 0.131624616591 0.046959138187 0.363030384351 
-2.3 0.0709715297947 0.0750853116386 0.191418488693 0.131525893364 0.046997275392 0.362956952037 
-2.2 0.0709897770096 0.0750416403976 0.19130193028 0.131376277491 0.0470550726439 0.362845664754 
-2.1 0.0710168305833 0.0749768928106 0.191129119162 0.131154454925 0.0471407636504 0.362680668687 
-2.0 0.0710560625979 0.0748829984399 0.190878515365 0.130832776679 0.0472650293336 0.362441397964 
-1.9 0.0711116978926 0.0747498459357 0.190523131726 0.130376601685 0.0474412516862 0.362102085866 
-1.8 0.0711888317447 0.0745652407205 0.190030420954 0.129744151822 0.0476855697748 0.36163165699 
-1.7 0.0712933512484 0.0743150931528 0.189362777837 0.128887156559 0.0480166307124 0.360994206748 
-1.6 0.0714317262794 0.0739839188147 0.18847887451 0.127752566919 0.0484549275459 0.360150276247 
-1.5 0.0716106419953 0.0735557180524 0.187336007945 0.126285568747 0.0490216352181 0.359059093622 
-1.4 0.071836458831 0.0730152683739 0.185893549355 0.124434010411 0.0497369001271 0.357681867445 
-1.3 0.0721145083399 0.0723498097188 0.184117442176 0.122154176472 0.0506176097348 0.355986081295 
-1.2 0.0724482627092 0.0715510320673 0.181985506992 0.119417597142 0.0516747620413 0.353950558775 
-1.1 0.0728384489152 0.0706171955399 0.179493100068 0.116218311667 0.0529106597119 0.351570866157 
-1.0 0.0732822098258 0.0695551381393 0.176658472013 0.112579746763 0.0543162529062 0.348864428699 
-0.9 0.0737724372225 0.0683818720352 0.173527028259 0.108560185421 0.0558690266545 0.345874598461 
-0.8 0.0742974086753 0.0671254526361 0.170173648606 0.104255744316 0.0575318506748 0.342672868948 
-0.7 0.0748408458957 0.0658248389317 0.166702314484 0.0997998953418 0.0592531642029 0.339358519229 
