-4.0000 +0.0706 +0.0766 +0.2424 +0.1065 +0.0373 +0.3523
-3.9140 +0.0720 +0.0735 +0.2375 +0.1048 +0.0360 +0.3442
-3.8280 +0.0717 +0.0771 +0.2358 +0.1120 +0.0375 +0.3488
-3.7419 +0.0723 +0.0765 +0.2342 +0.1094 +0.0379 +0.3605
-3.6559 +0.0716 +0.0757 +0.2310 +0.1080 +0.0375 +0.3525
-3.5699 +0.0727 +0.0756 +0.2331 +0.1114 +0.0391 +0.3640
-3.4839 +0.0736 +0.0771 +0.2331 +0.1129 +0.0410 +0.3473
-3.3978 +0.0710 +0.0775 +0.2357 +0.1090 +0.0386 +0.3560
-3.3118 +0.0714 +0.0754 +0.2393 +0.1085 +0.0370 +0.3486
-3.2258 +0.0742 +0.0753 +0.2409 +0.1117 +0.0398 +0.3505
-3.1398 +0.0711 +0.0727 +0.2402 +0.1060 +0.0382 +0.3504
-3.0538 +0.0745 +0.0767 +0.2333 +0.1070 +0.0399 +0.3497
-2.9677 +0.0729 +0.0750 +0.2371 +0.1067 +0.0365 +0.3444
-2.8817 +0.0781 +0.0747 +0.2336 +0.1074 +0.0397 +0.3563
-2.7957 +0.0727 +0.0748 +0.2354 +0.1073 +0.0364 +0.3455
-2.7097 +0.0737 +0.0764 +0.2391 +0.1063 +0.0383 +0.3554
-2.6237 +0.0726 +0.0762 +0.2390 +0.1140 +0.0379 +0.3485
-2.5376 +0.0712 +0.0740 +0.2384 +0.1081 +0.0394 +0.3409
-2.4516 +0.0746 +0.0704 +0.2362 +0.1045 +0.0397 +0.3442
-2.3656 +0.0726 +0.0733 +0.2392 +0.1070 +0.0393 +0.3428
-2.2796 +0.0717 +0.0707 +0.2396 +0.1030 +0.0412 +0.3491
-2.1935 +0.0712 +0.0747 +0.2358 +0.1043 +0.0402 +0.3426
-2.1075 +0.0718 +0.0732 +0.2404 +0.1022 +0.0359 +0.3532
-2.0215 +0.0719 +0.0752 +0.2465 +0.1050 +0.0408 +0.3587
-1.9355 +0.0712 +0.0727 +0.2412 +0.1057 +0.0354 +0.3438
-1.8495 +0.0740 +0.0706 +0.2346 +0.1053 +0.0387 +0.3438
-1.7634 +0.0743 +0.0768 +0.2297 +0.1053 +0.0396 +0.3527
-1.6774 +0.0752 +0.0754 +0.2323 +0.1110 +0.0385 +0.3446
-1.5914 +0.0716 +0.0726 +0.2347 +0.1085 +0.0361 +0.3507
-1.5054 +0.0719 +0.0755 +0.2296 +0.1046 +0.0384 +0.3442
-1.4194 +0.0701 +0.0747 +0.2345 +0.1030 +0.0370 +0.3446
-1.3333 +0.0736 +0.0720 +0.2347 +0.1059 +0.0386 +0.3432
-1.2473 +0.0723 +0.0726 +0.2342 +0.1042 +0.0372 +0.3468
