# Quantum Classical Visibility
AB 6117 3316 -0.2389
AC 5584 5042 0.2362
AD 3269 1995 -0.1197
BC 1016 7088 0.9085
BD 4967 2213 -0.5214
CD 1589 3007 0.6498
