12.96 163270 544898 476841 38105 163270 476841 544898 38105 4679 201 11970 858 4067 1041 6 0 11966 201 0 0 0 0 
13.02 166670 550014 480943 38452 166670 480943 550014 38452 4828 193 12289 931 3994 1043 6 0 12275 195 0 0 0 0 
13.08 171563 554959 489302 39612 171563 489302 554959 39612 4980 203 12478 974 4285 1080 10 0 12482 202 0 0 0 0 
13.14 174018 562778 493845 40648 174018 493845 562778 40648 5115 222 12965 898 4397 1123 16 0 12970 221 0 0 0 0 
13.20 179356 569971 502314 40937 179356 502314 569971 40937 5351 208 13381 987 4497 1175 7 0 13386 208 0 0 0 0 
13.26 181173 575245 506764 41566 181173 506764 575245 41566 5547 217 13637 947 4581 1187 12 0 13625 216 0 0 0 0 
13.32 187090 580148 513427 42943 187090 513427 580148 42943 5547 216 13900 994 4885 1249 10 0 13886 216 0 0 0 0 
13.38 190515 584128 516878 43643 190515 516878 584128 43643 5589 265 14027 971 4814 1302 9 0 14028 266 0 0 0 0 
13.44 188998 590249 518918 43656 188998 518918 590249 43656 5470 255 14218 1000 4750 1367 8 0 14212 254 0 0 0 0 
13.50 191332 591599 522103 43854 191332 522103 591599 43854 5541 243 13940 947 4807 1244 8 0 13933 241 0 0 0 0 
13.56 192477 593706 523922 44852 192477 523922 593706 44852 5583 275 13937 1002 4765 1232 5 0 13919 275 0 0 0 0 
13.62 194677 594684 525688 45141 194677 525688 594684 45141 5723 273 14723 1042 4794 1259 11 0 14736 273 0 0 0 0 
13.64 194477 596372 528000 45224 194477 528000 596372 45224 5628 271 14933 1014 4658 1219 6 0 14943 269 0 0 0 0 
13.66 196358 595303 525938 44725 196358 525938 595303 44725 5646 238 14716 1023 4784 1198 8 0 14712 240 0 0 0 0 
13.68 192996 595609 527274 44861 192996 527274 595609 44861 5509 248 14338 1000 4549 1183 14 0 14332 247 0 0 0 0 
13.70 193217 594805 524116 44534 193217 524116 594805 44534 5341 236 13150 1007 4649 1202 10 0 13155 235 0 0 0 0 
13.72 193225 596045 525766 44248 193225 525766 596045 44248 5273 242 11945 1093 4657 1190 6 0 11928 242 0 0 0 0 
13.74 194639 596772 524954 44593 194639 524954 596772 44593 5002 181 10253 1147 4684 1187 6 0 10247 180 0 0 0 0 
13.76 192125 595539 523605 44037 192125 523605 595539 44037 4662 171 8018 1188 4692 1104 9 0 8003 171 0 0 0 0 
13.78 193457 591799 521589 44410 193457 521589 591799 44410 4416 149 5616 1255 5003 1008 8 0 5610 152 0 0 0 0 
13.80 191826 591631 521982 44145 191826 521982 591631 44145 4171 141 3566 1291 4948 971 6 0 3574 141 0 0 0 0 
13.82 190074 592711 520718 43984 190074 520718 592711 43984 3891 90 1995 1388 4912 921 6 0 1992 91 0 0 0 0 
13.84 192116 591788 521134 43815 192116 521134 591788 43815 3776 81 1349 1269 4896 874 9 0 1332 80 0 0 0 0 
13.86 190954 589946 520955 43778 190954 520955 589946 43778 3898 102 1381 1327 4858 872 12 0 1362 101 0 0 0 0 
13.88 190898 591180 519609 44086 190898 519609 591180 44086 3963 116 2430 1318 4870 927 5 0 2418 117 0 0 0 0 
13.90 189586 591692 520719 42957 189586 520719 591692 42957 4043 115 4289 1237 4603 899 7 0 4283 114 0 0 0 0 
13.92 190212 592531 521077 43444 190212 521077 592531 43444 4401 131 6453 1084 4563 921 7 0 6430 130 0 0 0 0 
13.94 189147 591817 521908 43529 189147 521908 591817 43529 4552 151 8550 1053 4425 1089 14 0 8543 150 0 0 0 0 
13.96 188132 595729 521264 42750 188132 521264 595729 42750 4852 174 10626 969 4209 1039 5 0 10620 174 0 0 0 0 
13.98 188663 592034 519887 43031 188663 519887 592034 43031 4868 186 11916 879 4182 1096 12 0 11907 184 0 0 0 0 
14.00 185746 593355 520690 42699 185746 520690 593355 42699 4777 194 13080 850 4158 1098 7 0 13071 193 0 0 0 0 
14.02 186110 592982 518984 42233 186110 518984 592982 42233 4798 198 13489 839 3974 1072 6 0 13474 198 0 0 0 0 
14.04 186601 589939 516341 42568 186601 516341 589939 42568 4876 203 13020 875 3978 1090 9 0 13013 201 0 0 0 0 
14.06 184642 587411 514872 42120 184642 514872 587411 42120 4781 183 12544 797 3936 989 4 0 12537 183 0 0 0 0 
14.08 184097 585603 512352 41400 184097 512352 585603 41400 4526 163 12227 881 3743 1020 9 0 12225 163 0 0 0 0 
14.10 181268 582690 511208 41302 181268 511208 582690 41302 4378 185 11470 822 3706 929 8 0 11464 184 0 0 0 0 
14.16 173812 575981 501994 39504 173812 501994 575981 39504 4121 147 10277 779 3479 831 10 0 10267 146 0 0 0 0 
14.22 170434 565585 494577 38811 170434 494577 565585 38811 3753 151 9810 672 3176 892 3 0 9796 153 0 0 0 0 
14.28 164395 556519 485231 37128 164395 485231 556519 37128 3640 153 9019 642 2845 771 10 0 9015 154 0 0 0 0 
14.34 157993 548663 476099 35820 157993 476099 548663 35820 3167 134 8623 604 2652 690 9 0 8612 134 0 0 0 0 
14.40 155168 541473 469807 34865 155168 469807 541473 34865 2929 123 7866 495 2667 670 5 0 7861 123 0 0 0 0 
14.46 151755 530568 461072 34400 151755 461072 530568 34400 2764 115 7146 554 2357 609 2 0 7132 115 0 0 0 0 
14.52 147229 524671 455162 33113 147229 455162 524671 33113 2583 113 6785 484 2252 556 4 0 6775 114 0 0 0 0 
14.58 141742 517797 446435 31572 141742 446435 517797 31572 2395 90 5985 421 1969 509 4 0 5982 91 0 0 0 0 
14.64 137953 508851 439798 31067 137953 439798 508851 31067 2140 84 5636 414 1812 466 3 0 5633 83 0 0 0 0 
14.70 133403 501008 430812 30063 133403 430812 501008 30063 2123 86 5047 369 1729 438 0 0 5048 87 0 0 0 0 
14.76 129849 492229 423540 29195 129849 423540 492229 29195 1800 65 4543 341 1455 381 3 0 4529 66 0 0 0 0 
