X, 30.459989000,30.470119000,30.480239000,30.490360000,30.500480000,30.510610000,30.520729000,30.530849000,30.541009000,30.551130000,30.561250000,30.571380000,30.581499000,30.591619000,30.601739000,30.611869000,30.622020000,30.632150000,30.642269000,30.652389000,30.662509000,30.672639000,30.682760000,30.692880000,30.702999000,30.713159000,30.723279000,30.733409000,30.743530000,30.753650000,30.763769000,30.773899000,30.784019000,30.794179000,30.804300000,30.814420000,30.824539000,30.834669000,30.844789000,30.854909000,30.865030000,30.875160000,30.885309000,30.895439000,30.905559000,30.915679000,30.925800000,30.935930000,30.946050000,30.956169000,30.966289000,30.976449000,30.986570000,30.996700000,31.006820000,31.016939000,31.027059000,31.037189000,31.047309000,31.057470000,31.067590000,31.077709000,31.087829000,31.097959000,31.108079000,31.118200000,31.128320000,31.138479000,31.148599000,31.158729000,31.168849000,31.178970000,31.189090000,31.199220000,31.209339000,31.219459000,31.229619000,31.239740000,31.249860000,31.259990000
AG, 24,26,16,28,28,22,17,22,27,24,25,23,22,24,23,27,30,19,25,30,22,16,21,17,24,26,17,24,14,24,20,23,21,12,12,11,17,10,10,15,15,9,18,11,14,10,12,15,24,21,23,26,24,15,21,26,31,18,25,20,15,17,19,22,18,20,20,18,23,16,20,23,25,20,18,26,21,26,13,17
BG, 92,93,104,95,94,103,90,108,99,99,108,85,102,106,101,99,128,104,126,110,120,120,103,95,100,110,94,86,73,78,95,60,62,63,59,63,42,60,50,57,52,52,61,79,72,61,59,74,97,89,90,69,110,85,100,105,106,98,85,107,113,94,105,104,100,102,112,99,99,75,97,82,82,104,101,108,95,85,99,96
CG, 407,408,396,431,436,456,461,490,500,473,465,475,465,471,536,460,515,482,509,473,495,488,444,431,449,422,391,367,377,352,290,276,310,250,225,222,218,190,207,196,219,230,209,240,239,289,316,350,354,376,414,424,443,462,449,421,461,461,457,451,453,471,467,413,463,445,432,440,451,439,445,445,456,463,451,439,418,458,439,431
DG, 1027,1005,1047,1093,1108,1128,1104,1139,1158,1142,1256,1220,1175,1222,1222,1307,1218,1253,1329,1246,1261,1180,1201,1156,1136,1086,1073,943,857,854,760,682,580,568,539,511,460,483,448,438,482,533,557,604,666,732,797,833,904,940,1028,1066,1073,1120,1143,1158,1167,1172,1135,1152,1162,1208,1185,1153,1122,1160,1138,1128,1201,1108,1121,1084,1172,1127,1151,1057,1081,1176,1148,1123
EG, 1439,1508,1490,1530,1553,1575,1616,1668,1667,1628,1757,1718,1700,1655,1816,1731,1810,1823,1795,1797,1726,1718,1628,1597,1534,1437,1452,1319,1182,1078,1015,867,768,691,663,623,541,514,499,515,579,616,664,781,814,950,1031,1150,1228,1309,1332,1461,1463,1604,1529,1599,1601,1618,1613,1755,1591,1629,1690,1559,1582,1528,1585,1583,1573,1581,1611,1518,1508,1528,1560,1547,1580,1490,1564,1515
FG, 1068,1022,1056,1008,1140,1079,1128,1186,1175,1150,1180,1206,1241,1187,1241,1257,1258,1194,1208,1217,1180,1178,1199,1148,1120,1058,982,878,838,739,688,614,598,532,510,453,429,400,403,444,417,496,507,556,630,752,773,835,854,967,1014,1088,1091,1071,1145,1114,1175,1173,1175,1238,1245,1175,1085,1174,1162,1105,1217,1165,1073,1125,1124,1124,1142,1083,1077,1099,1137,1131,1148,1120
GH, 885,926,960,976,1076,966,1049,1040,1017,1056,1100,1101,1100,1107,1163,1083,1144,1133,1070,1096,1079,1065,1104,1104,1038,998,994,912,944,932,862,857,867,765,759,738,722,707,714,718,759,762,750,799,784,815,821,860,929,903,919,958,970,973,977,1024,923,945,987,970,970,1005,966,930,981,981,1032,960,933,922,996,910,1000,957,869,932,928,926,920,912
GI, 464,489,528,516,566,552,578,569,544,572,615,592,580,544,598,612,593,624,568,610,588,591,552,566,578,555,579,643,667,616,562,683,640,665,670,660,653,688,731,704,705,712,685,728,633,635,618,634,605,637,625,563,570,583,545,540,547,632,566,560,564,573,534,524,541,582,555,534,532,496,525,521,537,542,551,551,550,503,547,542
GJ, 964,977,1061,1027,1022,1044,1124,1102,1152,1200,1116,1115,1110,1165,1163,1174,1142,1178,1187,1177,1182,1224,1129,1193,1177,1192,1148,1228,1233,1218,1270,1263,1236,1229,1216,1241,1284,1265,1292,1322,1214,1255,1253,1277,1209,1214,1232,1200,1160,1204,1181,1183,1096,1101,1081,1073,1052,1041,1111,1079,1074,1107,1062,1108,1121,1133,1082,1078,1092,1105,1058,1066,1099,1074,1050,1031,1097,1078,1034,1076
