X, 28.419969000,28.430130000,28.440250000,28.450370000,28.460489000,28.470619000,28.480739000,28.490859000,28.500980000,28.511110000,28.521259000,28.531389000,28.541509000,28.551630000,28.561750000,28.571880000,28.582000000,28.592119000,28.602279000,28.612400000,28.622520000,28.632650000,28.642770000,28.652889000,28.663009000,28.673139000,28.683259000,28.693420000,28.703540000,28.713659000,28.723779000,28.733909000,28.744029000,28.754150000,28.764270000,28.774400000,28.784549000,28.794679000,28.804800000,28.814920000,28.825040000,28.835170000,28.845289000,28.855409000,28.865570000,28.875690000,28.885810000,28.895940000,28.906059000,28.916179000,28.926300000,28.936420000,28.946550000,28.956710000,28.966829000,28.976949000,28.987070000,28.997200000,29.007320000,29.017440000,29.027559000,29.037719000,29.047840000,29.057970000,29.068090000,29.078210000,29.088329000,29.098449000,29.108579000,29.118740000,29.128860000,29.138980000,29.149099000,29.159219000,29.169349000,29.179470000,29.189590000,29.199710000,29.209840000,29.219989000
AD, 30,33,23,28,29,52,30,31,38,34,38,33,30,30,34,33,37,39,40,42,37,43,51,51,39,42,40,42,46,62,56,48,58,54,51,51,58,47,45,62,54,47,54,46,50,43,46,53,33,49,44,39,31,28,36,26,57,33,40,40,34,33,26,41,44,39,31,41,50,46,44,36,31,48,52,47,35,43,42,41
BD, 92,95,117,111,108,104,103,91,109,116,98,101,99,100,111,96,125,128,116,120,140,128,117,111,128,130,157,125,137,168,152,156,188,177,201,177,174,188,167,168,180,155,174,131,147,127,118,115,125,108,121,128,105,126,100,148,119,116,112,128,125,118,127,125,115,130,104,120,134,124,109,116,131,131,127,134,110,130,116,125
CD, 347,307,328,334,290,315,339,357,364,358,329,338,340,329,352,392,383,390,369,374,457,408,432,423,433,495,488,478,541,538,552,548,599,569,587,641,647,614,600,628,639,563,583,550,485,498,501,463,435,418,459,406,396,387,413,417,377,381,434,367,377,436,395,437,413,435,409,417,419,388,410,435,376,390,412,399,395,370,443,406
DE, 961,931,977,952,940,1037,937,1023,978,1046,1134,1124,1052,1078,1155,1187,1173,1232,1263,1190,1262,1370,1377,1424,1407,1431,1570,1639,1700,1750,1691,1883,1892,1926,1878,1941,1993,1921,1890,1869,1915,1838,1689,1722,1547,1657,1511,1538,1468,1364,1422,1241,1348,1284,1268,1236,1202,1230,1201,1242,1224,1261,1234,1301,1261,1277,1263,1278,1346,1289,1278,1236,1317,1234,1281,1291,1268,1310,1271,1223
DF, 2328,2250,2196,2267,2274,2344,2293,2344,2428,2339,2510,2526,2515,2547,2639,2576,2631,2669,2901,2798,2725,2706,2775,2813,2707,2707,2725,2684,2726,2599,2490,2551,2561,2350,2485,2472,2407,2476,2428,2535,2490,2433,2586,2574,2637,2559,2698,2697,2749,2840,2830,2903,2907,2854,2945,3030,2967,2941,2965,2887,2896,2928,2977,3040,2852,2906,2937,2931,2916,2907,3020,2925,2918,2950,2934,2863,2937,2944,2910,2989
DG, 2585,2523,2560,2578,2684,2660,2554,2698,2654,2855,2932,2975,3135,3164,3093,3238,3331,3336,3198,3338,3367,3231,3314,3094,3110,2996,2834,2715,2647,2516,2276,2194,2125,2029,1984,1932,1934,1839,1874,1984,2028,2181,2276,2477,2644,2707,2864,2877,3169,3228,3318,3387,3444,3512,3510,3515,3552,3572,3622,3559,3598,3463,3472,3478,3589,3515,3541,3474,3586,3592,3414,3484,3463,3495,3452,3492,3355,3420,3528,3506
DH, 588,579,594,578,611,607,590,633,667,656,675,706,723,689,735,774,753,803,794,761,803,825,838,778,812,706,754,684,711,683,734,712,717,675,695,692,662,700,754,718,700,738,743,704,735,787,781,783,817,756,778,814,797,792,814,808,780,874,846,786,845,848,815,823,780,814,796,813,810,841,852,762,824,826,796,791,761,821,791,785
DI, 920,884,953,937,1022,1017,960,974,1051,1035,1060,1077,1112,1103,1145,1108,1120,1169,1227,1225,1208,1149,1178,1112,1035,1048,999,913,899,818,734,754,645,613,572,575,551,556,634,641,683,703,752,843,883,871,959,1036,1093,1073,1149,1226,1193,1191,1244,1307,1289,1231,1226,1262,1222,1284,1361,1282,1233,1273,1225,1255,1244,1240,1176,1249,1232,1268,1288,1197,1232,1226,1273,1256
DJ, 2084,2034,1952,2034,2032,2064,2007,2115,2223,2266,2173,2275,2252,2298,2308,2411,2379,2379,2508,2492,2558,2549,2577,2594,2613,2619,2735,2705,2728,2752,2764,2726,2754,2704,2769,2714,2747,2731,2871,2811,2772,2828,2808,2762,2747,2778,2795,2620,2669,2694,2712,2635,2672,2684,2682,2687,2673,2667,2622,2625,2576,2634,2635,2633,2616,2650,2677,2625,2683,2655,2626,2706,2621,2652,2716,2650,2725,2584,2639,2540
DK, 373,378,358,353,383,379,357,374,344,377,409,389,391,399,446,368,451,416,413,453,444,450,494,469,479,521,554,557,557,570,620,576,637,610,636,653,638,646,624,589,624,580,535,584,507,516,529,479,478,489,437,485,431,443,466,440,429,479,470,475,469,436,456,449,501,450,460,437,466,493,466,451,487,460,487,491,457,486,449,463
