X, 29.749969000,29.760089000,29.770250000,29.780370000,29.790500000,29.800619000,29.810739000,29.820859000,29.830989000,29.841110000,29.851230000,29.861389000,29.871509000,29.881629000,29.891759000,29.901880000,29.912000000,29.922119000,29.932249000,29.942399000,29.952529000,29.962650000,29.972770000,29.982889000,29.993019000,30.003139000,30.013259000,30.023380000,30.033540000,30.043659000,30.053789000,30.063909000,30.074029000,30.084150000,30.094280000,30.104400000,30.114519000,30.124679000,30.134799000,30.144920000,30.155050000,30.165170000,30.175289000,30.185409000,30.195539000,30.205659000,30.215820000,30.225940000,30.236059000,30.246179000,30.256309000,30.266429000,30.276550000,30.286710000,30.296829000,30.306949000,30.317079000,30.327199000,30.337320000,30.347440000,30.357570000,30.367689000,30.377809000,30.387969000,30.398090000,30.408210000,30.418340000,30.428459000,30.438579000,30.448699000,30.458860000,30.468980000,30.479110000,30.489229000,30.499349000,30.509469000,30.519599000,30.529720000,30.539840000,30.549999000
AD, 122,126,140,137,119,122,125,134,144,129,133,121,146,129,142,123,127,141,129,120,124,150,134,140,136,130,148,135,135,130,124,144,173,157,147,181,195,192,193,201,174,218,180,179,198,179,200,177,185,166,166,150,117,120,139,156,112,126,149,118,118,114,137,111,103,116,117,137,127,106,105,105,139,130,143,143,102,108,122,107
BD, 463,406,458,458,463,478,440,413,444,441,436,395,430,443,399,444,415,440,393,451,397,446,388,471,415,462,407,455,445,473,497,470,522,557,508,592,599,646,685,710,713,671,682,691,696,662,635,651,621,609,576,573,502,507,480,474,437,444,373,409,384,384,378,402,359,411,370,413,377,380,371,392,369,326,363,376,403,385,379,414
CD, 1516,1568,1546,1633,1525,1473,1501,1555,1551,1555,1544,1535,1493,1545,1488,1440,1472,1429,1499,1417,1462,1472,1511,1424,1492,1472,1630,1542,1681,1683,1750,1852,2020,2013,2157,2247,2335,2360,2536,2617,2604,2644,2559,2592,2606,2439,2460,2388,2351,2312,2189,1988,1990,1847,1762,1679,1566,1594,1488,1373,1429,1372,1436,1363,1330,1400,1391,1360,1345,1322,1362,1390,1370,1377,1379,1350,1316,1319,1339,1291
DE, 3689,3710,3744,3644,3565,3623,3765,3779,3670,3654,3600,3596,3725,3564,3776,3619,3651,3557,3535,3586,3561,3516,3587,3560,3550,3683,3693,3799,3913,4049,4146,4316,4562,4675,4830,5162,5335,5359,5560,5927,5718,5977,5915,5863,5766,5760,5511,5390,5280,5013,4979,4628,4516,4250,4080,4032,3729,3522,3490,3474,3501,3245,3319,3162,3403,3307,3277,3265,3313,3344,3291,3320,3187,3256,3313,3326,3244,3353,3334,3111
DF, 4164,4268,4358,4458,4314,4312,4456,4301,4381,4234,4433,4310,4406,4301,4288,4288,4329,4291,4269,4198,4309,4270,4260,4378,4302,4278,4227,4219,4105,4237,4070,3922,3880,3719,3590,3529,3438,3485,3361,3342,3254,3268,3211,3150,3194,3266,3281,3484,3374,3449,3459,3545,3560,3631,3799,3895,3878,4073,3919,3965,4030,4049,4012,3992,4056,3961,4036,4135,3980,3964,3887,3888,3880,3828,3932,3770,3791,3837,3784,3700
DG, 2139,2167,2219,2214,2218,2192,2209,2166,2235,2209,2191,2116,2145,2148,2231,2215,2222,2120,2271,2214,2360,2157,2302,2259,2284,2209,2131,2084,1940,1804,1701,1550,1354,1277,1034,873,756,548,411,308,262,155,190,161,222,289,406,551,662,783,849,980,1200,1320,1439,1589,1798,1901,1953,1999,1967,2058,2097,2043,2065,2061,2058,2044,2026,1980,1963,1922,1964,2019,1940,1878,1970,1930,1948,1929
DH, 780,803,781,830,800,818,786,849,812,828,826,809,860,820,812,854,815,843,807,792,793,857,856,862,761,798,788,811,831,800,890,846,867,831,886,903,830,924,881,888,879,932,922,882,879,884,889,855,865,804,855,830,790,750,752,749,790,727,782,727,762,728,774,722,774,725,713,727,725,724,714,747,710,665,754,708,689,701,693,685
DI, 4376,4523,4494,4689,4441,4569,4447,4485,4438,4470,4549,4554,4488,4569,4446,4436,4440,4503,4562,4463,4629,4515,4646,4598,4667,4422,4319,4174,4058,3865,3589,3326,3072,2819,2373,2142,1877,1608,1413,1208,1057,972,954,993,1081,1154,1363,1498,1783,1933,2105,2354,2688,3035,3166,3428,3652,3866,3906,4001,4139,4199,4182,4296,4221,4348,4223,4161,4189,4149,3944,4033,4015,4026,4012,3921,3903,3875,3890,3909
DJ, 255,210,261,244,260,233,247,238,252,258,231,240,231,247,239,260,274,248,236,269,268,245,267,275,257,230,217,243,219,228,205,174,173,163,118,121,94,83,78,68,54,59,47,41,48,57,90,98,121,120,97,149,151,162,206,219,206,193,224,237,243,249,218,233,222,242,228,238,216,231,213,215,219,209,241,217,209,217,226,225
DK, 4486,4619,4615,4648,4660,4669,4553,4630,4501,4682,4676,4563,4585,4604,4646,4735,4637,4672,4659,4701,4782,4658,4801,4748,4529,4519,4505,4486,4184,4023,3771,3664,3245,3100,2888,2453,2258,2038,1806,1663,1598,1519,1550,1471,1508,1682,1813,2054,2270,2385,2573,2691,3026,3084,3431,3677,3876,3960,4090,4198,4347,4289,4365,4365,4353,4304,4377,4244,4231,4155,4343,4132,4124,3982,4075,4183,4103,3970,4011,4087
DL, 636,590,632,556,567,608,585,607,587,587,592,603,617,583,626,564,603,610,588,602,640,601,615,593,559,637,599,577,621,603,665,633,658,624,663,683,650,678,635,630,638,641,629,612,642,625,630,646,624,620,590,589,606,609,569,552,556,547,552,557,527,538,557,551,525,534,549,510,574,540,542,549,522,529,558,546,548,519,522,521
DM, 3549,3682,3554,3577,3645,3677,3668,3571,3496,3558,3614,3540,3592,3563,3629,3641,3619,3656,3659,3588,3567,3547,3553,3610,3638,3548,3411,3496,3404,3413,3181,3192,3116,2905,2954,2826,2717,2598,2603,2499,2488,2451,2358,2437,2519,2634,2631,2641,2690,2796,2738,2853,2871,3059,3178,3260,3251,3205,3284,3420,3266,3317,3392,3285,3352,3455,3256,3283,3182,3298,3288,3145,3108,3133,3233,3221,3170,3143,3123,3090
DN, 2312,2311,2365,2441,2279,2389,2322,2425,2311,2302,2306,2431,2459,2343,2415,2321,2380,2377,2389,2310,2423,2411,2341,2347,2364,2406,2232,2292,2219,2218,2149,2049,2011,2049,1885,1816,1764,1696,1638,1541,1510,1499,1434,1485,1483,1459,1428,1597,1656,1765,1747,1782,1854,1894,1945,2065,2037,2104,2072,2204,2221,2161,2242,2135,2172,2161,2246,2166,2070,2166,2162,2171,2120,2106,2089,2157,2020,2090,2036,2087
DO, 2077,1968,2010,2037,2064,2082,2031,2014,1993,1991,2024,2019,1944,2057,2032,2035,2001,1935,1997,2023,1959,2008,1951,1925,2102,2144,2124,2167,2217,2269,2375,2362,2563,2514,2732,2893,3046,2916,3102,3279,3289,3223,3212,3287,3131,3119,3074,2976,2859,2755,2692,2562,2471,2255,2249,2119,2033,2029,1956,1869,1788,1807,1776,1867,1786,1848,1905,1789,1794,1796,1801,1762,1777,1862,1827,1766,1734,1755,1832,1869
DP, 4249,4284,4293,4237,4294,4370,4312,4303,4335,4214,4160,4343,4294,4248,4178,4349,4235,4280,4215,4337,4301,4002,4216,4213,4182,4165,4159,4279,4289,4374,4474,4555,4674,4730,4921,5123,5017,5126,5114,5323,5339,5317,5334,5257,5258,5250,5259,5026,4859,4894,4798,4617,4549,4439,4285,4235,4191,4278,3949,4036,3979,3926,3942,3921,3933,3859,3764,3824,3869,3780,3814,3807,3827,3742,3839,3723,3716,3713,3742,3676
DL, 1448,1396,1413,1494,1511,1484,1458,1483,1451,1516,1443,1453,1463,1485,1466,1395,1533,1451,1501,1444,1467,1418,1461,1441,1398,1521,1433,1447,1483,1424,1452,1550,1516,1523,1525,1569,1625,1544,1639,1599,1555,1678,1653,1611,1619,1604,1601,1537,1478,1494,1584,1466,1374,1360,1406,1460,1439,1351,1335,1339,1412,1307,1362,1367,1337,1228,1288,1266,1241,1271,1180,1163,1179,1127,1140,1059,1048,1060,1071,1028
DM, 559,605,588,640,611,617,556,607,594,574,570,614,579,585,598,577,584,604,631,569,578,598,596,599,597,573,607,561,587,533,592,625,623,567,582,621,586,606,580,587,597,629,629,598,628,617,597,602,611,565,577,565,546,587,555,537,540,540,546,551,558,556,554,556,550,539,522,477,503,457,478,461,483,444,432,414,451,392,451,413
DN, 161,147,161,177,163,160,165,174,169,176,176,174,160,160,153,175,152,167,152,171,170,154,169,182,170,159,151,164,164,167,137,160,158,164,155,145,159,148,157,136,170,177,178,156,187,164,177,163,159,137,159,145,150,140,146,155,152,156,162,141,157,181,156,150,147,136,143,121,127,123,121,113,124,134,133,143,134,118,109,118
DO, 35,18,27,33,40,31,26,20,26,23,23,22,19,35,22,32,15,25,29,29,27,30,17,28,24,17,26,28,28,27,24,27,25,25,23,25,21,29,33,22,23,25,30,14,31,21,16,12,17,20,21,36,29,27,19,25,21,23,16,7,16,22,11,31,19,29,22,23,17,22,19,20,26,20,15,24,21,15,19,27
DP, 16,11,10,9,12,12,10,11,14,11,8,5,5,6,8,9,8,12,6,5,18,8,13,9,9,10,9,6,10,4,6,6,8,10,11,9,9,3,12,7,7,6,9,10,5,7,15,7,8,6,11,11,6,8,12,6,19,12,16,4,8,9,14,10,12,8,8,7,9,6,4,4,7,9,7,7,8,10,2,13
