# Quantum Classical Visibility
AB 6707 1.213e+04 0.5464
AC 5591 2990 -0.6665
AD 1436 3627 0.655
BC 474 2249 0.8369
BD 1.415e+04 9486 -0.2841
CD 1749 2169 0.3187
