# Quantum Classical Visibility
AB 8068 1.037e+04 0.3168
AC 8815 5347 -0.49
AD 333 1336 0.8237
BC 838 4970 0.8753
BD 8379 5307 -0.4225
CD 1550 2868 0.5028
