# Quantum Classical Visibility
AB 785 6753 0.899
AC 2919 9715 0.7199
AD 6885 4205 -0.6066
BC 1.133e+04 5917 -0.8821
BD 1094 2445 0.6164
CD 557 2113 0.7485
