12.80000	3007	1940	3389	2670	3007	3389	1940	2670	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.82000	147513	276335	42992	9623	147513	42992	276335	9623	48	1	8	0	12	1	1	0	6	1	0	0	0	0
12.84000	174077	327838	49993	11014	174077	49993	327838	11014	52	5	15	0	18	2	4	0	14	4	0	0	0	0
12.86000	254998	171465	40271	45819	254998	40271	171465	45819	343	55	52	6	74	60	13	0	53	54	0	0	0	0
12.88000	271987	116047	35817	55521	271987	35817	116047	55521	32	18	5	3	11	6	14	0	5	17	0	0	0	0
12.90000	406207	370188	72186	63422	406207	72186	370188	63422	7574	846	1142	214	1335	1349	27	0	1140	848	0	0	0	0
12.92000	442869	438503	82392	65731	442869	82392	438503	65731	9901	1057	1454	238	1654	1628	25	0	1451	1057	0	0	0	0
12.94000	444183	439506	82840	65755	444183	82840	439506	65755	9655	1074	1445	255	1705	1660	21	0	1444	1074	0	0	0	0
12.96000	445884	439851	83039	66020	445884	83039	439851	66020	9968	1110	1493	259	1700	1754	32	0	1492	1103	0	0	0	0
12.98000	447566	440953	82943	66655	447566	82943	440953	66655	9872	1117	1496	272	1745	1695	39	0	1497	1117	0	0	0	0
13.00000	448821	440579	82836	67065	448821	82836	440579	67065	9937	1116	1527	241	1728	1788	32	0	1531	1115	0	0	0	0
13.02000	450378	441000	83768	67440	450378	83768	441000	67440	9975	1135	1596	298	1753	1757	35	0	1591	1136	0	0	0	0
13.04000	451350	441054	82782	67603	451350	82782	441054	67603	10115	1090	1478	269	1781	1695	27	0	1476	1087	0	0	0	0
13.06000	451673	441287	83612	67608	451673	83612	441287	67608	10222	1113	1578	277	1714	1755	27	0	1579	1114	0	0	0	0
13.08000	452794	441975	82591	67823	452794	82591	441975	67823	10230	1173	1563	292	1775	1836	34	0	1560	1171	0	0	0	0
13.10000	453102	441061	83823	68222	453102	83823	441061	68222	10280	1157	1572	301	1798	1812	36	0	1564	1160	0	0	0	0
13.12000	455264	442348	83918	68695	455264	83918	442348	68695	10386	1169	1530	267	1772	1831	28	0	1529	1169	0	0	0	0
13.14000	455360	443539	83748	69171	455360	83748	443539	69171	10453	1131	1470	285	1745	1807	37	0	1473	1131	0	0	0	0
13.16000	456604	441881	83404	69953	456604	83404	441881	69953	10434	1177	1523	295	1795	1811	35	0	1517	1177	0	0	0	0
13.18000	458254	445125	84823	69295	458254	84823	445125	69295	10582	1169	1616	283	1881	1916	36	0	1619	1165	0	0	0	0
13.20000	460393	445199	84089	69540	460393	84089	445199	69540	10541	1172	1540	292	1834	1802	36	0	1536	1171	0	0	0	0
13.22000	460368	444404	83752	70388	460368	83752	444404	70388	10687	1179	1532	282	1933	1893	27	0	1533	1178	0	0	0	0
13.24000	461596	443747	83892	71299	461596	83892	443747	71299	10691	1189	1552	302	1848	1871	36	0	1552	1188	0	0	0	0
13.26000	462427	445151	85382	70050	462427	85382	445151	70050	10638	1153	1614	326	1780	1879	31	0	1612	1149	0	0	0	0
13.28000	462090	445220	84491	70002	462090	84491	445220	70002	10687	1211	1638	276	1822	1821	33	0	1635	1206	0	0	0	0
13.30000	464736	445668	85128	70635	464736	85128	445668	70635	10727	1204	1715	283	1796	1884	34	0	1711	1199	0	0	0	0
13.32000	463811	443971	84758	70472	463811	84758	443971	70472	10666	1145	1649	270	1797	1872	43	0	1648	1148	0	0	0	0
13.34000	464231	444858	85439	71417	464231	85439	444858	71417	10824	1230	1678	297	1847	1913	30	0	1669	1228	0	0	0	0
13.36000	465005	446365	85563	70464	465005	85563	446365	70464	10868	1176	1646	280	1838	1968	32	0	1647	1182	0	0	0	0
13.38000	467693	446896	85863	70539	467693	85863	446896	70539	10883	1200	1704	289	1842	1885	39	0	1696	1197	0	0	0	0
13.40000	467094	446521	85681	71268	467094	85681	446521	71268	10846	1227	1652	307	1862	1841	35	0	1650	1228	0	0	0	0
13.42000	467555	447477	85535	71394	467555	85535	447477	71394	11006	1217	1627	291	1848	1853	44	0	1626	1217	0	0	0	0
13.44000	467230	447665	84859	72062	467230	84859	447665	72062	10994	1192	1604	275	1816	1998	32	0	1605	1189	0	0	0	0
13.46000	467451	447618	85967	70856	467451	85967	447618	70856	10924	1225	1657	334	1854	1864	38	0	1658	1224	0	0	0	0
