+0.7443 +9901.0000 +3087.0000
+0.5430 +1654.0000 +894.0000
+0.5640 +1057.0000 +557.0000
-0.5245 +1454.0000 +2645.0000
-0.3840 +1628.0000 +2682.0000
+0.0000 +238.0000 +305.0000
