-0.0481 +8801.8201 +9224.8630
-0.2064 +1190.4281 +1436.1571
+0.0714 +6432.3540 +5972.8520
-0.2143 +1967.5192 +2389.1364
+0.4780 +1732.8203 +904.4751
+0.5938 +1634.4042 +663.9719
