
# Curve 0 of 1, 100 points
# Curve title: "phiminus(x)"
# x y type
 0 -18.5425  i
 3.63636 -19.2086  i
 7.27273 -19.8882  i
 10.9091 -20.5785  i
 14.5455 -21.2766  i
 18.1818 -21.9797  i
 21.8182 -22.6851  i
 25.4545 -23.3899  i
 29.0909 -24.0913  i
 32.7273 -24.7863  i
 36.3636 -25.4723  i
 40 -26.1465  i
 43.6364 -26.8061  i
 47.2727 -27.4485  i
 50.9091 -28.0711  i
 54.5455 -28.6715  i
 58.1818 -29.2471  i
 61.8182 -29.7957  i
 65.4545 -30.315  i
 69.0909 -30.803  i
 72.7273 -31.2577  i
 76.3636 -31.6773  i
 80 -32.0601  i
 83.6364 -32.4045  i
 87.2727 -32.7091  i
 90.9091 -32.9728  i
 94.5455 -33.1945  i
 98.1818 -33.3732  i
 101.818 -33.5083  i
 105.455 -33.5992  i
 109.091 -33.6455  i
 112.727 -33.6471  i
 116.364 -33.6039  i
 120 -33.5162  i
 123.636 -33.3842  i
 127.273 -33.2086  i
 130.909 -32.9899  i
 134.545 -32.7292  i
 138.182 -32.4274  i
 141.818 -32.0858  i
 145.455 -31.7057  i
 149.091 -31.2887  i
 152.727 -30.8364  i
 156.364 -30.3507  i
 160 -29.8335  i
 163.636 -29.2869  i
 167.273 -28.7131  i
 170.909 -28.1145  i
 174.545 -27.4934  i
 178.182 -26.8523  i
 181.818 -26.1938  i
 185.455 -25.5206  i
 189.091 -24.8353  i
 192.727 -24.1408  i
 196.364 -23.4398  i
 200 -22.7352  i
 203.636 -22.0297  i
 207.273 -21.3263  i
 210.909 -20.6278  i
 214.545 -19.9369  i
 218.182 -19.2564  i
 221.818 -18.5892  i
 225.455 -17.9379  i
 229.091 -17.305  i
 232.727 -16.6932  i
 236.364 -16.105  i
 240 -15.5426  i
 243.636 -15.0084  i
 247.273 -14.5044  i
 250.909 -14.0328  i
 254.545 -13.5955  i
 258.182 -13.1941  i
 261.818 -12.8303  i
 265.455 -12.5056  i
 269.091 -12.2213  i
 272.727 -11.9785  i
 276.364 -11.7782  i
 280 -11.6213  i
 283.636 -11.5082  i
 287.273 -11.4396  i
 290.909 -11.4156  i
 294.545 -11.4364  i
 298.182 -11.5019  i
 301.818 -11.6118  i
 305.455 -11.7657  i
 309.091 -11.9629  i
 312.727 -12.2027  i
 316.364 -12.4841  i
 320 -12.806  i
 323.636 -13.167  i
 327.273 -13.5658  i
 330.909 -14.0007  i
 334.545 -14.4699  i
 338.182 -14.9716  i
 341.818 -15.5038  i
 345.455 -16.0642  i
 349.091 -16.6507  i
 352.727 -17.2609  i
 356.364 -17.8923  i
 360 -18.5425  i

