# Quantum Classical Visibility
AB 4200 9017 0.6108
AC 4020 2198 -0.5228
AD 1023 3004 0.7108
BC 461 1399 0.7296
BD 1.063e+04 6494 -0.3901
CD 1452 1736 0.2621
