12.80000	2505	1628	3049	2279	2505	3049	1628	2279	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.82000	141632	247554	39901	8474	141632	39901	247554	8474	50	0	9	0	8	4	1	0	9	0	0	0	0	0
12.84000	175910	307698	49068	9922	175910	49068	307698	9922	49	2	17	0	10	3	3	0	17	2	0	0	0	0
12.86000	229435	171408	54253	18093	229435	54253	171408	18093	241	15	60	5	62	15	6	0	58	14	0	0	0	0
12.88000	238542	117957	54524	19905	238542	54524	117957	19905	17	5	5	0	11	0	2	0	6	6	0	0	0	0
12.90000	380213	366942	92593	26472	380213	92593	366942	26472	5387	325	1258	88	1247	370	10	0	1261	326	0	0	0	0
12.92000	415787	423426	102034	28267	415787	102034	423426	28267	6887	368	1575	105	1527	473	10	0	1576	368	0	0	0	0
12.94000	415980	423906	101532	28209	415980	101532	423906	28209	6814	395	1654	95	1499	471	7	0	1651	396	0	0	0	0
12.96000	417583	426173	102642	28663	417583	102642	426173	28663	6988	373	1708	94	1491	498	12	0	1705	372	0	0	0	0
12.98000	417774	424252	102439	28402	417774	102439	424252	28402	6804	387	1599	90	1549	494	11	0	1601	386	0	0	0	0
13.00000	422225	426240	102488	28484	422225	102488	426240	28484	7183	358	1655	92	1567	504	12	0	1655	356	0	0	0	0
13.02000	422391	426947	103894	29246	422391	103894	426947	29246	7314	426	1662	109	1594	550	16	0	1658	429	0	0	0	0
13.04000	425099	428405	103531	29190	425099	103531	428405	29190	7332	390	1658	92	1577	500	19	0	1660	387	0	0	0	0
13.06000	427595	429683	104154	29139	427595	104154	429683	29139	7507	377	1703	104	1582	513	11	0	1704	375	0	0	0	0
13.08000	429874	430823	104433	29386	429874	104433	430823	29386	7494	403	1719	75	1663	533	15	0	1723	405	0	0	0	0
13.10000	431076	431200	104390	29321	431076	104390	431200	29321	7648	410	1709	79	1615	529	14	0	1705	409	0	0	0	0
13.12000	432862	432170	105694	29325	432862	105694	432170	29325	7708	383	1835	111	1610	442	12	0	1833	383	0	0	0	0
13.14000	435089	432254	105396	29837	435089	105396	432254	29837	7787	427	1786	102	1705	525	7	0	1789	425	0	0	0	0
13.16000	436645	433328	106333	29912	436645	106333	433328	29912	7812	460	1790	105	1643	581	13	0	1789	461	0	0	0	0
13.18000	436372	433731	106869	29962	436372	106869	433731	29962	7821	438	1753	113	1648	570	14	0	1753	438	0	0	0	0
13.20000	439318	433259	107107	30174	439318	107107	433259	30174	7767	459	1860	90	1777	550	15	0	1859	459	0	0	0	0
13.22000	440421	436507	107464	30151	440421	107464	436507	30151	7984	423	1820	101	1753	554	11	0	1818	423	0	0	0	0
13.24000	441801	436024	107199	30696	441801	107199	436024	30696	7869	441	1881	120	1668	602	14	0	1886	440	0	0	0	0
13.26000	443391	436427	108024	30820	443391	108024	436427	30820	8135	466	1855	114	1732	583	12	0	1854	468	0	0	0	0
13.28000	445766	437127	108655	32374	445766	108655	437127	32374	8229	480	1859	97	1780	573	16	0	1861	479	0	0	0	0
13.30000	446706	435927	108345	31579	446706	108345	435927	31579	8208	451	1876	105	1763	585	8	0	1872	452	0	0	0	0
13.32000	447008	437353	109119	31276	447008	109119	437353	31276	8123	426	1853	91	1853	538	16	0	1856	424	0	0	0	0
13.34000	448209	437919	109018	31729	448209	109018	437919	31729	8289	447	1862	95	1817	601	18	0	1860	445	0	0	0	0
13.36000	450454	439157	109148	32108	450453	109148	439157	32108	8471	454	1923	109	1922	585	15	0	1922	451	0	0	0	0
13.38000	450449	438008	109447	31999	450448	109447	438008	31999	8430	470	2003	107	1885	660	19	0	1999	473	0	0	0	0
13.40000	452308	439659	109278	31733	452308	109278	439659	31733	8699	465	1941	128	1899	609	13	0	1942	464	0	0	0	0
13.42000	452554	439872	109780	32052	452554	109780	439872	32052	8657	473	1899	106	1889	610	10	0	1898	474	0	0	0	0
13.44000	455416	440668	109953	32045	455416	109953	440668	32045	8783	507	1950	99	1902	581	13	0	1949	507	0	0	0	0
13.46000	453729	440414	110618	31820	453729	110618	440414	31820	8687	477	1968	113	1914	604	20	0	1965	476	0	0	0	0
13.48000	455255	439809	110139	32215	455255	110139	439809	32215	8658	482	2016	111	1817	588	18	0	2012	482	0	0	0	0
13.50000	456450	441163	111195	32441	456450	111195	441163	32441	8665	487	2079	111	2001	590	17	0	2077	485	0	0	0	0
13.52000	457196	442242	110638	32868	457196	110638	442242	32868	8538	498	2026	117	1887	646	10	0	2027	497	0	0	0	0
13.54000	458948	442269	110426	32943	458948	110426	442269	32943	8852	523	2067	129	1804	655	18	0	2058	524	0	0	0	0
13.56000	459371	440878	111366	33051	459371	111366	440878	33051	8685	498	2065	126	1921	634	13	0	2063	497	0	0	0	0
13.58000	459224	443112	112111	32417	459224	112111	443112	32417	8944	486	2072	111	2049	617	9	0	2073	487	0	0	0	0
13.60000	459814	442235	112142	32506	459814	112142	442235	32506	8991	545	2110	132	1920	647	10	0	2108	546	0	0	0	0
13.62000	462715	441294	111578	33127	462715	111578	441294	33127	9549	543	2041	138	2003	640	13	0	2038	541	0	0	0	0
13.64000	464891	445956	113007	32836	464891	113007	445956	32836	9659	496	1980	143	2088	710	16	0	1975	494	0	0	0	0
13.66000	466568	444690	112467	33580	466568	112467	444690	33580	9766	509	2006	142	2111	676	10	0	1999	510	0	0	0	0
13.68000	467646	445651	113037	33227	467646	113037	445651	33227	9991	506	1984	126	2129	681	16	0	1983	508	0	0	0	0
