12.96 188856 378794 526411 192234 188856 526411 378794 192234 4071 2586 9167 4283 6151 3171 40 0 9152 2593 0 0 0 0 
13.02 191388 383508 527999 193911 191388 527999 383508 193911 4299 2588 9552 4142 6171 3201 40 0 9548 2586 0 0 0 0 
13.08 196934 386916 532277 195046 196934 532277 386916 195046 4435 2702 9732 4430 6475 3246 36 0 9726 2699 0 0 0 0 
13.14 200375 391414 537861 197278 200375 537861 391414 197278 4443 2829 10188 4482 6517 3340 38 0 10185 2828 0 0 0 0 
13.20 204777 392371 542103 195606 204777 542103 392371 195606 4486 2848 10220 4536 6502 3333 37 0 10217 2850 0 0 0 0 
13.26 209362 394166 547777 195533 209362 547777 394166 195533 4607 2931 10332 4573 6848 3386 44 0 10319 2934 0 0 0 0 
13.32 211960 396227 550336 196201 211960 550336 396227 196201 4675 2849 10354 4781 6687 3423 45 0 10354 2847 0 0 0 0 
13.38 213325 399225 548795 200865 213325 548795 399225 200865 4701 3021 10352 4843 6984 3616 37 0 10344 3019 0 0 0 0 
13.44 214720 400903 550640 200888 214720 550640 400903 200888 4805 2865 10404 4824 7013 3542 42 0 10395 2866 0 0 0 0 
13.50 216862 402022 551222 200034 216862 551222 402022 200034 4766 2924 10228 4782 6815 3594 57 0 10221 2925 0 0 0 0 
13.56 216401 400388 550890 199792 216401 550890 400388 199792 4806 2873 10382 4706 6725 3486 48 0 10370 2868 0 0 0 0 
13.62 216150 400131 552625 198513 216150 552625 400131 198513 4569 2834 10790 4817 6620 3279 60 0 10773 2835 0 0 0 0 
13.64 216140 401686 554831 197763 216140 554831 401686 197763 4655 2891 10693 4776 6574 3285 39 0 10693 2891 0 0 0 0 
13.66 215517 401181 554992 196983 215517 554992 401181 196983 4629 2888 10553 4651 6774 3386 38 0 10561 2888 0 0 0 0 
13.68 214861 400087 553130 197769 214861 553130 400087 197769 4627 2816 10281 4608 6596 3318 52 0 10279 2820 0 0 0 0 
13.70 215466 400279 552204 197639 215466 552204 400279 197639 4615 2794 9355 4234 6544 3508 45 0 9344 2793 0 0 0 0 
13.72 214677 399903 552612 196996 214677 552612 399903 196996 4700 2965 8544 3906 6325 3703 52 0 8543 2967 0 0 0 0 
13.74 214753 398123 550802 197483 214753 550802 398123 197483 4793 2930 7322 3514 6100 3755 46 0 7318 2933 0 0 0 0 
13.76 214095 396277 548701 197565 214095 548701 396277 197565 5034 2954 5576 2999 5788 4016 57 0 5574 2955 0 0 0 0 
13.78 213210 396307 545289 196969 213210 545289 396308 196969 5228 3006 3955 2498 5446 4209 35 0 3948 3005 0 0 0 0 
13.80 212086 394218 542558 197443 212086 542558 394218 197443 5122 3066 2546 2169 5316 4279 47 0 2540 3070 0 0 0 0 
13.82 211571 393090 543742 195811 211571 543742 393090 195811 5156 2968 1617 1912 5104 4271 35 0 1614 2966 0 0 0 0 
13.84 209464 393374 541839 195835 209464 541839 393374 195835 5191 2916 1254 1868 5055 4470 53 0 1238 2913 0 0 0 0 
13.86 208746 392904 541103 197241 208746 541103 392904 197241 5247 2885 1409 1985 5007 4166 53 0 1408 2883 0 0 0 0 
