# Quantum Classical Visibility
AB 6348 3287 -0.5345
AC 367 1189 0.7559
AD 4710 5847 0.3837
BC 2866 2571 0.1481
BD 5944 1.272e+04 0.6477
CD 4989 3115 -0.2729
