# Quantum Classical Visibility
AB 3121 3015 -0.09788
AC 993 916 -0.2421
AD 5233 6432 0.1423
BC 3158 2239 -0.625
BD 4765 1.547e+04 0.6744
CD 335 1915 0.8077
