# Quantum Classical Visibility
AB 7197 8080 0.2533
AC 6620 4438 -0.2408
AD 479 253 -0.5495
BC 1885 1.128e+04 0.8634
BD 1543 2171 0.3845
CD 2089 1171 -0.5252
