# Quantum Classical Visibility
AB 1753 1.074e+04 0.8486
AC 1535 2298 0.3176
AD 5338 6660 0.2479
BC 3266 2507 -0.3159
BD 1.158e+04 9224 -0.2347
CD 931 1015 0.1273
