# Quantum
0.5 0.5
0.87646 0.12354
0.49332 0.50668
0.64469 0.35531
0.87411 0.12589
0.96888 0.031119
0.94585 0.054151
0.70563 0.29437
0.91554 0.084457
0.98969 0.010314
0.9965 0.0035043
0.99945 0.00054631
0.99635 0.0036505
0.99893 0.0010711
0.99795 0.0020537
