"{2, 2, 2, 0, 0, 0}",0.00025985272754052775
"{2, 2, 1, 1, 0, 0}",0.0003010589562965064
"{2, 2, 1, 0, 1, 0}",0.00001157712998525088
"{2, 2, 1, 0, 0, 1}",0.0005469885819546597
"{2, 2, 0, 2, 0, 0}",0.00004577654342624265
"{2, 2, 0, 1, 1, 0}",0.000035746497846075725
"{2, 2, 0, 1, 0, 1}",0.000011728658973662181
"{2, 2, 0, 0, 2, 0}",0.000049253099901635003
"{2, 2, 0, 0, 1, 1}",0.00032879503050318955
"{2, 2, 0, 0, 0, 2}",0.0002996650894819963
"{2, 1, 2, 1, 0, 0}",0.0004327533594242262
"{2, 1, 2, 0, 1, 0}",5.533067776717682e-35
"{2, 1, 2, 0, 0, 1}",0.00044227224292614324
"{2, 1, 1, 2, 0, 0}",0.00022221127112371974
"{2, 1, 1, 1, 1, 0}",0.00007712125158011814
"{2, 1, 1, 1, 0, 1}",0.00022773586855140293
"{2, 1, 1, 0, 2, 0}",0.0000597718455608183
"{2, 1, 1, 0, 1, 1}",0.00031527047146662397
"{2, 1, 1, 0, 0, 2}",0.0005236748772632
"{2, 1, 0, 2, 1, 0}",1.326120590068143e-35
"{2, 1, 0, 2, 0, 1}",0.00007791218790025103
"{2, 1, 0, 1, 2, 0}",0.000020506273540235693
"{2, 1, 0, 1, 1, 1}",0.0002433637534425759
"{2, 1, 0, 1, 0, 2}",0.000019962241751766032
"{2, 1, 0, 0, 2, 1}",0.0005239332864315446
"{2, 1, 0, 0, 1, 2}",0.0009948638952270324
"{2, 0, 2, 2, 0, 0}",0.00007344659501422313
"{2, 0, 2, 1, 1, 0}",0.00005735379637625515
"{2, 0, 2, 1, 0, 1}",0.000018818154478755673
"{2, 0, 2, 0, 2, 0}",0.000019756146985514
"{2, 0, 2, 0, 1, 1}",0.00005861535586322168
"{2, 0, 2, 0, 0, 2}",0.00007692806426958888
"{2, 0, 1, 2, 1, 0}",0.00008180602773556802
"{2, 0, 1, 2, 0, 1}",1.7091373412889717e-35
"{2, 0, 1, 1, 2, 0}",0.00006358051184729428
"{2, 0, 1, 1, 1, 1}",0.00008383988213058317
"{2, 0, 1, 1, 0, 2}",0.00006189371977830976
"{2, 0, 1, 0, 2, 1}",8.064715520178447e-35
"{2, 0, 1, 0, 1, 2}",0.00002142093638943672
"{2, 0, 0, 2, 2, 0}",0.00008700775714164528
"{2, 0, 0, 2, 1, 1}",0.0002581470289453618
"{2, 0, 0, 2, 0, 2}",0.00008469943985349335
"{2, 0, 0, 1, 2, 1}",0.0005573183530238752
"{2, 0, 0, 1, 1, 2}",0.0005952693903698952
"{2, 0, 0, 0, 2, 2}",0.0005695752754134726
"{1, 2, 2, 1, 0, 0}",0.0007288550092530579
"{1, 2, 2, 0, 1, 0}",0.00001576569162252397
"{1, 2, 2, 0, 0, 1}",0.00041899892199172094
"{1, 2, 1, 2, 0, 0}",0.0004060918864941107
"{1, 2, 1, 1, 1, 0}",0.00020295267973490414
"{1, 2, 1, 1, 0, 1}",0.0002663603890542121
"{1, 2, 1, 0, 2, 0}",0.00006990928631198162
"{1, 2, 1, 0, 1, 1}",0.00020741684592270437
"{1, 2, 1, 0, 0, 2}",0.00042534119842489455
"{1, 2, 0, 2, 1, 0}",0.000017358362803086753
"{1, 2, 0, 2, 0, 1}",0.00005125852794912943
"{1, 2, 0, 1, 2, 0}",6.480099961108169e-36
"{1, 2, 0, 1, 1, 1}",0.00007115969967860664
"{1, 2, 0, 1, 0, 2}",4.071926980414877e-36
"{1, 2, 0, 0, 2, 1}",0.00022060568220552037
"{1, 2, 0, 0, 1, 2}",0.00045452932469915966
