+0.5948 +2472.0000 +1228.9237
-0.9424 +1266.0000 +3065.9086
+0.6014 +879.0000 +417.1442
+0.7420 +5549.0000 +1798.0136
-0.0799 +5080.0000 +6600.1440
+0.4292 +2526.0000 +1690.8524
