
# Curve 0 of 1, 100 points
# Curve title: "phiminus(x)"
# x y type
 0 -12.3196  i
 3.63636 -13.0303  i
 7.27273 -13.7506  i
 10.9091 -14.4775  i
 14.5455 -15.2081  i
 18.1818 -15.9394  i
 21.8182 -16.6685  i
 25.4545 -17.3925  i
 29.0909 -18.1085  i
 32.7273 -18.8135  i
 36.3636 -19.5047  i
 40 -20.1794  i
 43.6364 -20.8349  i
 47.2727 -21.4684  i
 50.9091 -22.0774  i
 54.5455 -22.6596  i
 58.1818 -23.2124  i
 61.8182 -23.7338  i
 65.4545 -24.2217  i
 69.0909 -24.6739  i
 72.7273 -25.0888  i
 76.3636 -25.4647  i
 80 -25.8  i
 83.6364 -26.0934  i
 87.2727 -26.3437  i
 90.9091 -26.55  i
 94.5455 -26.7113  i
 98.1818 -26.827  i
 101.818 -26.8967  i
 105.455 -26.9201  i
 109.091 -26.8971  i
 112.727 -26.8277  i
 116.364 -26.7123  i
 120 -26.5514  i
 123.636 -26.3455  i
 127.273 -26.0955  i
 130.909 -25.8024  i
 134.545 -25.4674  i
 138.182 -25.0918  i
 141.818 -24.6772  i
 145.455 -24.2252  i
 149.091 -23.7377  i
 152.727 -23.2165  i
 156.364 -22.6639  i
 160 -22.082  i
 163.636 -21.4731  i
 167.273 -20.8398  i
 170.909 -20.1845  i
 174.545 -19.5099  i
 178.182 -18.8188  i
 181.818 -18.1139  i
 185.455 -17.398  i
 189.091 -16.6741  i
 192.727 -15.945  i
 196.364 -15.2137  i
 200 -14.4831  i
 203.636 -13.7561  i
 207.273 -13.0358  i
 210.909 -12.325  i
 214.545 -11.6265  i
 218.182 -10.9432  i
 221.818 -10.2778  i
 225.455 -9.63299  i
 229.091 -9.0114  i
 232.727 -8.4155  i
 236.364 -7.84771  i
 240 -7.3103  i
 243.636 -6.80543  i
 247.273 -6.33515  i
 250.909 -5.90135  i
 254.545 -5.50577  i
 258.182 -5.15  i
 261.818 -4.83549  i
 265.455 -4.56348  i
 269.091 -4.33509  i
 272.727 -4.15122  i
 276.364 -4.01263  i
 280 -3.91986  i
 283.636 -3.8733  i
 287.273 -3.87312  i
 290.909 -3.91933  i
 294.545 -4.01175  i
 298.182 -4.15  i
 301.818 -4.33352  i
 305.455 -4.56158  i
 309.091 -4.83325  i
 312.727 -5.14745  i
 316.364 -5.50291  i
 320 -5.89819  i
 323.636 -6.33171  i
 327.273 -6.80172  i
 330.909 -7.30632  i
 334.545 -7.84349  i
 338.182 -8.41107  i
 341.818 -9.00676  i
 345.455 -9.62816  i
 349.091 -10.2728  i
 352.727 -10.938  i
 356.364 -11.6212  i
 360 -12.3196  i

