-4.0000 +0.1091 +0.1162 +0.1584 +0.1006 +0.1395 +0.1588
-3.9140 +0.1082 +0.1139 +0.1554 +0.1038 +0.1436 +0.1599
-3.8280 +0.1096 +0.1131 +0.1560 +0.1010 +0.1392 +0.1544
-3.7419 +0.1062 +0.1174 +0.1542 +0.1038 +0.1434 +0.1645
-3.6559 +0.1073 +0.1165 +0.1547 +0.0985 +0.1369 +0.1624
-3.5699 +0.1106 +0.1179 +0.1582 +0.0999 +0.1420 +0.1597
-3.4839 +0.1164 +0.1162 +0.1578 +0.1024 +0.1450 +0.1648
-3.3978 +0.1115 +0.1183 +0.1500 +0.1050 +0.1438 +0.1618
-3.3118 +0.1089 +0.1129 +0.1536 +0.0977 +0.1425 +0.1622
-3.2258 +0.1089 +0.1152 +0.1529 +0.1019 +0.1435 +0.1569
-3.1398 +0.1093 +0.1216 +0.1582 +0.1036 +0.1410 +0.1631
-3.0538 +0.1099 +0.1173 +0.1554 +0.1064 +0.1414 +0.1640
-2.9677 +0.1112 +0.1177 +0.1468 +0.1042 +0.1436 +0.1651
-2.8817 +0.1135 +0.1189 +0.1488 +0.1058 +0.1443 +0.1617
-2.7957 +0.1148 +0.1174 +0.1514 +0.1030 +0.1395 +0.1641
-2.7097 +0.1095 +0.1128 +0.1580 +0.0965 +0.1435 +0.1608
-2.6237 +0.1118 +0.1148 +0.1555 +0.0989 +0.1405 +0.1640
-2.5376 +0.1148 +0.1145 +0.1557 +0.0978 +0.1441 +0.1542
-2.4516 +0.1117 +0.1186 +0.1615 +0.0963 +0.1424 +0.1632
-2.3656 +0.1089 +0.1160 +0.1528 +0.0972 +0.1399 +0.1555
-2.2796 +0.1152 +0.1177 +0.1511 +0.0945 +0.1468 +0.1579
-2.1935 +0.1106 +0.1181 +0.1565 +0.0974 +0.1440 +0.1606
-2.1075 +0.1097 +0.1144 +0.1542 +0.0968 +0.1402 +0.1588
-2.0215 +0.1087 +0.1129 +0.1534 +0.0997 +0.1474 +0.1576
-1.9355 +0.1092 +0.1140 +0.1566 +0.0912 +0.1431 +0.1620
-1.8495 +0.1075 +0.1128 +0.1515 +0.1000 +0.1418 +0.1625
-1.7634 +0.1108 +0.1107 +0.1503 +0.1031 +0.1379 +0.1637
-1.6774 +0.1097 +0.1160 +0.1556 +0.1010 +0.1389 +0.1604
-1.5914 +0.1114 +0.1126 +0.1529 +0.1024 +0.1398 +0.1600
-1.5054 +0.1141 +0.1107 +0.1543 +0.0954 +0.1355 +0.1635
-1.4194 +0.1125 +0.1182 +0.1471 +0.1066 +0.1437 +0.1606
-1.3333 +0.1131 +0.1162 +0.1526 +0.1032 +0.1426 +0.1580
-1.2473 +0.1084 +0.1177 +0.1513 +0.1057 +0.1433 +0.1617
-1.1613 +0.1101 +0.1150 +0.1498 +0.0999 +0.1441 +0.1605
-1.0753 +0.1089 +0.1164 +0.1441 +0.1073 +0.1475 +0.1604
-0.9892 +0.1093 +0.1185 +0.1527 +0.1049 +0.1439 +0.1583
-0.9032 +0.1103 +0.1184 +0.1592 +0.1070 +0.1438 +0.1579
-0.8172 +0.1084 +0.1149 +0.1608 +0.1073 +0.1450 +0.1640
-0.7312 +0.1078 +0.1183 +0.1596 +0.1002 +0.1439 +0.1557
-0.6452 +0.1088 +0.1138 +0.1566 +0.0979 +0.1419 +0.1521
-0.5591 +0.1119 +0.1154 +0.1449 +0.0974 +0.1440 +0.1613
-0.4731 +0.1093 +0.1182 +0.1296 +0.0851 +0.1429 +0.1576
-0.3871 +0.1126 +0.1125 +0.1023 +0.0677 +0.1418 +0.1606
-0.3011 +0.1131 +0.1125 +0.0806 +0.0500 +0.1357 +0.1568
-0.2151 +0.1130 +0.1196 +0.0556 +0.0340 +0.1385 +0.1600
-0.1290 +0.1124 +0.1175 +0.0338 +0.0178 +0.1346 +0.1594
-0.0430 +0.1183 +0.1250 +0.0215 +0.0098 +0.1409 +0.1597
+0.0430 +0.1163 +0.1234 +0.0202 +0.0075 +0.1401 +0.1544
+0.1290 +0.1135 +0.1201 +0.0308 +0.0140 +0.1365 +0.1576
+0.2151 +0.1152 +0.1226 +0.0467 +0.0270 +0.1381 +0.1614
+0.3011 +0.1122 +0.1201 +0.0706 +0.0475 +0.1410 +0.1599
+0.3871 +0.1130 +0.1178 +0.0984 +0.0618 +0.1409 +0.1575
+0.4731 +0.1088 +0.1150 +0.1233 +0.0801 +0.1437 +0.1599
+0.5591 +0.1111 +0.1150 +0.1470 +0.0914 +0.1461 +0.1620
+0.6452 +0.1116 +0.1162 +0.1641 +0.0996 +0.1434 +0.1639
+0.7312 +0.1114 +0.1134 +0.1682 +0.1101 +0.1431 +0.1658
+0.8172 +0.1105 +0.1149 +0.1662 +0.1164 +0.1433 +0.1635
+0.9032 +0.1117 +0.1163 +0.1687 +0.1093 +0.1430 +0.1610
+0.9892 +0.1110 +0.1154 +0.1637 +0.1054 +0.1437 +0.1596
+1.0753 +0.1093 +0.1144 +0.1553 +0.1041 +0.1405 +0.1614
+1.1613 +0.1110 +0.1174 +0.1572 +0.1023 +0.1409 +0.1588
+1.2473 +0.1132 +0.1175 +0.1483 +0.0960 +0.1421 +0.1630
