# Quantum Classical Visibility
AB 5239 2323 -0.7023
AC 2819 1526 -0.4202
AD 5645 8949 0.5198
BC 3398 2083 -0.2552
BD 1.289e+04 1.25e+04 0.2236
CD 578 1704 0.7374
