# Quantum Classical Visibility
AB 294 1437 0.8551
AC 4215 2381 -0.3036
AD 340 213 -0.1684
BC 1.528e+04 1.375e+04 0.1781
BD 1481 1214 0.1242
CD 257 118 -0.7428
