12.80000	4629	3580	5201	5219	4629	5201	3580	5219	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.82000	32826	28725	191590	137410	32826	191590	28725	137410	0	4	13	17	5	7	4	0	10	4	0	0	0	0
12.84000	37272	32230	219787	157258	37272	219787	32230	157258	2	4	10	30	9	5	5	0	11	4	0	0	0	0
12.86000	54411	24015	157458	91931	54411	157458	24015	91931	6	47	15	68	36	15	8	0	17	49	0	0	0	0
12.88000	59707	19636	127961	63788	59707	127961	19636	63788	1	3	1	15	11	1	4	0	2	3	0	0	0	0
12.90000	85016	42435	297050	182497	85016	297050	42435	182497	113	516	358	1595	832	233	13	0	360	515	0	0	0	0
12.92000	92504	48916	345111	218639	92504	345111	48916	218639	133	696	487	2230	1114	303	27	0	486	693	0	0	0	0
12.94000	91947	48974	344843	217133	91947	344843	48974	217133	160	760	487	2116	1072	300	20	0	486	762	0	0	0	0
12.96000	92041	49778	346294	218451	92041	346294	49778	218451	142	765	503	2193	1061	308	23	0	501	761	0	0	0	0
12.98000	92826	49611	347622	218683	92826	347622	49611	218683	160	719	504	2281	1118	305	25	0	504	714	0	0	0	0
13.00000	93845	49557	349222	219539	93845	349222	49557	219539	153	775	498	2351	1156	309	18	0	497	773	0	0	0	0
13.02000	94134	49385	351855	220314	94134	351855	49385	220314	151	750	535	2293	1200	333	24	0	538	751	0	0	0	0
13.04000	94676	49438	351608	221033	94676	351608	49438	221033	166	786	521	2286	1172	325	28	0	522	783	0	0	0	0
13.06000	94658	49728	353242	221101	94658	353242	49728	221101	134	782	532	2404	1095	326	21	0	535	782	0	0	0	0
13.08000	94601	49971	355395	222126	94601	355395	49971	222126	160	794	551	2420	1181	334	19	0	550	795	0	0	0	0
13.10000	95111	49802	355149	222349	95111	355149	49802	222349	145	759	527	2490	1157	321	21	0	527	753	0	0	0	0
13.12000	95868	50198	356297	222434	95868	356297	50198	222434	163	756	543	2603	1293	330	25	0	543	759	0	0	0	0
13.14000	96613	49699	358068	223716	96613	358068	49699	223716	158	828	544	2605	1252	353	27	0	544	827	0	0	0	0
13.16000	96524	49979	358539	223913	96524	358539	49979	223913	141	858	576	2619	1277	328	21	0	577	860	0	0	0	0
13.18000	97284	50073	360534	225787	97284	360534	50073	225787	173	820	595	2709	1227	327	19	0	597	817	0	0	0	0
13.20000	97002	50053	361116	226041	97002	361116	50053	226041	189	832	555	2613	1321	355	26	0	557	829	0	0	0	0
13.22000	97400	51307	362964	227127	97400	362964	51307	227127	164	849	576	2654	1282	372	25	0	574	849	0	0	0	0
13.24000	98281	50552	363621	227318	98281	363621	50552	227318	194	860	609	2609	1272	354	27	0	607	862	0	0	0	0
13.26000	98095	50808	363414	227131	98095	363414	50808	227131	170	858	604	2584	1316	323	36	0	604	858	0	0	0	0
13.28000	98547	50363	363633	227547	98547	363633	50363	227547	171	857	618	2586	1319	333	27	0	617	859	0	0	0	0
13.30000	98736	50767	364557	228091	98736	364557	50767	228091	214	840	638	2442	1312	338	26	0	638	837	0	0	0	0
13.32000	99224	51066	365577	228280	99224	365577	51066	228280	172	865	608	2555	1236	361	24	0	608	870	0	0	0	0
13.34000	99410	50767	366274	228376	99410	366274	50767	228376	203	892	599	2515	1295	380	13	0	597	891	0	0	0	0
13.36000	99641	51225	366805	228193	99641	366805	51225	228193	183	902	577	2554	1295	385	19	0	575	904	0	0	0	0
13.38000	99222	50947	367230	228495	99222	367230	50947	228495	174	872	609	2426	1246	388	35	0	610	872	0	0	0	0
13.40000	99888	51346	368096	228978	99888	368096	51346	228978	195	983	605	2560	1288	362	32	0	604	979	0	0	0	0
13.42000	100191	50316	368200	229404	100191	368200	50316	229404	159	829	623	2663	1337	347	25	0	625	828	0	0	0	0
13.44000	98888	51369	369489	231497	98888	369489	51369	231497	167	848	630	2874	1287	368	20	0	631	851	0	0	0	0
13.46000	100488	50213	369628	229984	100488	369628	50213	229984	176	931	558	2848	1342	358	31	0	556	928	0	0	0	0
13.48000	99404	50305	369732	230422	99404	369732	50305	230422	161	894	625	2915	1338	362	23	0	621	893	0	0	0	0
13.50000	99143	51200	371063	231485	99143	371063	51200	231485	168	888	671	2850	1325	361	22	0	671	887	0	0	0	0
13.52000	100705	50542	371270	230728	100705	371270	50542	230728	188	954	614	2845	1399	353	19	0	616	954	0	0	0	0
13.54000	100951	51469	372232	231091	100951	372232	51469	231091	199	922	683	2850	1334	355	30	0	686	925	0	0	0	0
13.56000	100241	51255	373476	231912	100241	373476	51255	231912	174	889	620	2878	1311	353	23	0	619	888	0	0	0	0
13.58000	101035	50970	374149	232306	101035	374149	50970	232306	186	997	612	2978	1439	400	17	0	613	1002	0	0	0	0
13.60000	101804	51025	374588	233375	101804	374588	51025	233375	192	922	637	3066	1511	358	22	0	640	922	0	0	0	0
13.62000	101606	51653	375294	232973	101606	375294	51653	232973	165	903	711	3099	1539	387	30	0	709	906	0	0	0	0
