# Quantum Classical Visibility
AB 583 1835 0.791
AC 1393 7018 0.8767
AD 1.135e+04 5742 -0.444
BC 6564 2611 -0.7661
BD 2587 2399 0.2433
CD 4241 5194 0.4737
