-4.0000 +0.1369 +0.0581 +0.1018 +0.1555 +0.3286 +0.0793
-3.9140 +0.1395 +0.0594 +0.1028 +0.1540 +0.3371 +0.0766
-3.8280 +0.1358 +0.0606 +0.1009 +0.1565 +0.3395 +0.0818
-3.7419 +0.1341 +0.0580 +0.1012 +0.1573 +0.3412 +0.0806
-3.6559 +0.1351 +0.0564 +0.1036 +0.1582 +0.3370 +0.0814
-3.5699 +0.1344 +0.0586 +0.1018 +0.1550 +0.3437 +0.0804
-3.4839 +0.1320 +0.0560 +0.0998 +0.1571 +0.3323 +0.0812
-3.3978 +0.1324 +0.0574 +0.1052 +0.1549 +0.3365 +0.0786
-3.3118 +0.1362 +0.0561 +0.1012 +0.1537 +0.3342 +0.0770
-3.2258 +0.1345 +0.0583 +0.1053 +0.1575 +0.3390 +0.0785
-3.1398 +0.1332 +0.0590 +0.1062 +0.1529 +0.3416 +0.0792
-3.0538 +0.1351 +0.0603 +0.1042 +0.1584 +0.3371 +0.0797
-2.9677 +0.1355 +0.0612 +0.1093 +0.1533 +0.3286 +0.0776
-2.8817 +0.1358 +0.0573 +0.1036 +0.1535 +0.3375 +0.0789
-2.7957 +0.1362 +0.0572 +0.1008 +0.1592 +0.3388 +0.0772
-2.7097 +0.1336 +0.0606 +0.1021 +0.1521 +0.3339 +0.0800
-2.6237 +0.1381 +0.0609 +0.0982 +0.1540 +0.3310 +0.0786
-2.5376 +0.1354 +0.0600 +0.1011 +0.1525 +0.3342 +0.0801
-2.4516 +0.1318 +0.0599 +0.1002 +0.1561 +0.3317 +0.0806
-2.3656 +0.1330 +0.0632 +0.1004 +0.1568 +0.3306 +0.0762
-2.2796 +0.1342 +0.0605 +0.0994 +0.1504 +0.3361 +0.0782
-2.1935 +0.1353 +0.0567 +0.1000 +0.1549 +0.3356 +0.0756
-2.1075 +0.1326 +0.0575 +0.0987 +0.1554 +0.3307 +0.0765
-2.0215 +0.1321 +0.0575 +0.0985 +0.1552 +0.3300 +0.0757
-1.9355 +0.1310 +0.0591 +0.0991 +0.1592 +0.3291 +0.0745
-1.8495 +0.1337 +0.0557 +0.1037 +0.1567 +0.3363 +0.0750
-1.7634 +0.1299 +0.0586 +0.1000 +0.1524 +0.3317 +0.0751
-1.6774 +0.1335 +0.0560 +0.0989 +0.1541 +0.3236 +0.0791
-1.5914 +0.1324 +0.0576 +0.1052 +0.1540 +0.3356 +0.0745
-1.5054 +0.1316 +0.0578 +0.1019 +0.1587 +0.3327 +0.0784
-1.4194 +0.1312 +0.0559 +0.1040 +0.1577 +0.3310 +0.0778
-1.3333 +0.1341 +0.0557 +0.1044 +0.1495 +0.3354 +0.0788
-1.2473 +0.1328 +0.0589 +0.1044 +0.1581 +0.3385 +0.0780
-1.1613 +0.1315 +0.0567 +0.1021 +0.1556 +0.3360 +0.0799
-1.0753 +0.1340 +0.0603 +0.1050 +0.1537 +0.3356 +0.0803
-0.9892 +0.1334 +0.0575 +0.1041 +0.1527 +0.3309 +0.0793
-0.9032 +0.1320 +0.0602 +0.1009 +0.1488 +0.3360 +0.0820
-0.8172 +0.1364 +0.0608 +0.1079 +0.1488 +0.3341 +0.0822
-0.7312 +0.1357 +0.0609 +0.1025 +0.1562 +0.3395 +0.0772
-0.6452 +0.1323 +0.0597 +0.1014 +0.1522 +0.3343 +0.0768
-0.5591 +0.1341 +0.0561 +0.1002 +0.1599 +0.3341 +0.0754
-0.4731 +0.1306 +0.0531 +0.1061 +0.1634 +0.3195 +0.0662
-0.3871 +0.1211 +0.0436 +0.1079 +0.1712 +0.3227 +0.0582
-0.3011 +0.1132 +0.0374 +0.1129 +0.1806 +0.3195 +0.0494
-0.2151 +0.1075 +0.0299 +0.1074 +0.1939 +0.3108 +0.0379
-0.1290 +0.0993 +0.0257 +0.1111 +0.1964 +0.3035 +0.0338
-0.0430 +0.0978 +0.0239 +0.1111 +0.2028 +0.2961 +0.0261
+0.0430 +0.0968 +0.0232 +0.1115 +0.1965 +0.2950 +0.0247
+0.1290 +0.1015 +0.0233 +0.1119 +0.2008 +0.2912 +0.0281
+0.2151 +0.1028 +0.0302 +0.1111 +0.1938 +0.2978 +0.0329
+0.3011 +0.1124 +0.0358 +0.1096 +0.1851 +0.3111 +0.0434
+0.3871 +0.1210 +0.0437 +0.1053 +0.1758 +0.3192 +0.0545
+0.4731 +0.1264 +0.0490 +0.1052 +0.1732 +0.3251 +0.0630
+0.5591 +0.1317 +0.0540 +0.1045 +0.1610 +0.3313 +0.0751
+0.6452 +0.1352 +0.0608 +0.1024 +0.1567 +0.3362 +0.0813
+0.7312 +0.1393 +0.0614 +0.0994 +0.1549 +0.3408 +0.0838
+0.8172 +0.1387 +0.0638 +0.1014 +0.1549 +0.3406 +0.0823
+0.9032 +0.1382 +0.0611 +0.1019 +0.1603 +0.3436 +0.0816
+0.9892 +0.1395 +0.0623 +0.1018 +0.1556 +0.3405 +0.0806
+1.0753 +0.1375 +0.0587 +0.1032 +0.1551 +0.3386 +0.0820
+1.1613 +0.1363 +0.0565 +0.1009 +0.1529 +0.3345 +0.0775
+1.2473 +0.1321 +0.0576 +0.1029 +0.1570 +0.3357 +0.0771
+1.3333 +0.1303 +0.0584 +0.1045 +0.1619 +0.3395 +0.0805
+1.4194 +0.1378 +0.0548 +0.1053 +0.1555 +0.3371 +0.0805
+1.5054 +0.1289 +0.0557 +0.1025 +0.1552 +0.3321 +0.0784
+1.5914 +0.1329 +0.0582 +0.0987 +0.1535 +0.3349 +0.0771
+1.6774 +0.1365 +0.0537 +0.1038 +0.1600 +0.3384 +0.0765
+1.7634 +0.1341 +0.0568 +0.1035 +0.1583 +0.3351 +0.0790
+1.8495 +0.1326 +0.0597 +0.1042 +0.1556 +0.3339 +0.0798
+1.9355 +0.1367 +0.0594 +0.1032 +0.1547 +0.3369 +0.0776
+2.0215 +0.1351 +0.0577 +0.1022 +0.1543 +0.3296 +0.0746
+2.1075 +0.1354 +0.0580 +0.1050 +0.1540 +0.3262 +0.0768
+2.1935 +0.1326 +0.0562 +0.0968 +0.1552 +0.3298 +0.0737
+2.2796 +0.1332 +0.0561 +0.1044 +0.1599 +0.3336 +0.0773
+2.3656 +0.1330 +0.0566 +0.1011 +0.1534 +0.3338 +0.0749
+2.4516 +0.1311 +0.0595 +0.1035 +0.1584 +0.3385 +0.0778
+2.5376 +0.1308 +0.0595 +0.1029 +0.1543 +0.3332 +0.0778
+2.6237 +0.1349 +0.0582 +0.1047 +0.1556 +0.3339 +0.0786
+2.7097 +0.1324 +0.0589 +0.1020 +0.1550 +0.3377 +0.0761
+2.7957 +0.1370 +0.0572 +0.1027 +0.1545 +0.3349 +0.0776
+2.8817 +0.1348 +0.0579 +0.0972 +0.1550 +0.3412 +0.0789
+2.9677 +0.1362 +0.0577 +0.0989 +0.1543 +0.3351 +0.0801
+3.0538 +0.1346 +0.0567 +0.1001 +0.1570 +0.3412 +0.0789
+3.1398 +0.1362 +0.0593 +0.1024 +0.1568 +0.3264 +0.0810
+3.2258 +0.1391 +0.0604 +0.1077 +0.1620 +0.3354 +0.0787
+3.3118 +0.1332 +0.0608 +0.0994 +0.1529 +0.3381 +0.0781
+3.3978 +0.1318 +0.0589 +0.1027 +0.1553 +0.3352 +0.0781
+3.4839 +0.1364 +0.0580 +0.1011 +0.1568 +0.3344 +0.0777
+3.5699 +0.1350 +0.0577 +0.1024 +0.1520 +0.3284 +0.0785
+3.6559 +0.1327 +0.0575 +0.1036 +0.1525 +0.3318 +0.0816
+3.7419 +0.1354 +0.0604 +0.0995 +0.1548 +0.3353 +0.0798
+3.8280 +0.1313 +0.0573 +0.1022 +0.1481 +0.3352 +0.0792
+3.9140 +0.1357 +0.0636 +0.1040 +0.1537 +0.3374 +0.0789
+4.0000 +0.1300 +0.0600 +0.1025 +0.1523 +0.3337 +0.0802
