x AB AC AD BC BD CD
-4.0 0.139345730391 0.0657029235559 0.102684352935 0.136235507494 0.322380250647 0.0976350773137 
-3.9 0.139345724744 0.0657029183064 0.102684354574 0.136235513815 0.322380244784 0.0976350676937 
-3.8 0.139345712752 0.0657029071591 0.102684358055 0.136235527236 0.322380232334 0.0976350472654 
-3.7 0.139345687807 0.0657028839714 0.102684365296 0.136235555154 0.322380206438 0.0976350047721 
-3.6 0.139345636981 0.0657028367252 0.102684380049 0.136235612038 0.322380153672 0.0976349181896 
-3.5 0.139345535545 0.0657027424325 0.102684409493 0.136235725566 0.322380048363 0.0976347453909 
-3.4 0.13934533726 0.0657025581127 0.102684467049 0.136235947487 0.322379842509 0.0976344076103 
-3.3 0.139344957642 0.0657022052306 0.10268457724 0.136236372356 0.322379448399 0.097633760926 
-3.2 0.139344245862 0.0657015435807 0.102684783847 0.136237168981 0.322378709449 0.0976325484004 
-3.1 0.139342938905 0.0657003286716 0.102685163215 0.136238631728 0.322377352601 0.0976303219836 
-3.0 0.139340588909 0.0656981441832 0.102685845344 0.136241261847 0.322374912898 0.0976263187364 
-2.9 0.139336451445 0.0656942981158 0.102687046319 0.136245892502 0.322370617493 0.0976192705145 
-2.8 0.139329319131 0.065687668123 0.102689116604 0.136253874997 0.322363212915 0.0976071205299 
-2.7 0.139317282083 0.0656764788323 0.102692610577 0.136267346875 0.322350716375 0.0975866152721 
-2.6 0.139297395362 0.0656579927116 0.102698383061 0.136289604117 0.322330070512 0.0975527379981 
-2.5 0.139265235371 0.0656280977145 0.102707718087 0.136325597618 0.322296682869 0.097497953058 
-2.4 0.139214334098 0.065580781363 0.102722493113 0.136382566386 0.322243838528 0.0974112421122 
-2.3 0.139135494269 0.0655074941392 0.102745377815 0.136470804019 0.322161989125 0.0972769374946 
-2.2 0.139016011852 0.0653964267412 0.102780059772 0.136604528886 0.322037945674 0.0970733977282 
-2.1 0.138838865565 0.0652317566779 0.102831479723 0.136802791226 0.321854037135 0.0967716268502 
-2.0 0.138581975079 0.0649929587136 0.102906046886 0.137090303373 0.321587340299 0.0963340107471 
-1.9 0.138217676226 0.0646543170388 0.103011791292 0.137498027094 0.321209134968 0.0957134231703 
-1.8 0.137712605227 0.0641848176509 0.103158397388 0.138063303173 0.320684783759 0.0948530285136 
-1.7 0.137028213502 0.0635486269027 0.103357054606 0.138829275228 0.319974266565 0.0936871587928 
-1.6 0.136122136427 0.0627063638665 0.103620060052 0.139843357798 0.319033601567 0.092143645352 
-1.5 0.134950599717 0.0616173372341 0.103960120013 0.141154543115 0.317817343473 0.0901479181593 
-1.4 0.133471955366 0.0602428322232 0.104389323584 0.14280944368 0.316282254435 0.0876290293231 
-1.3 0.131651292462 0.0585503966602 0.104917804297 0.144847131827 0.314392090878 0.0845275076758 
-1.2 0.12946587519 0.0565188959893 0.105552161638 0.147293053508 0.312123249088 0.0808046224771 
-1.1 0.126910943323 0.0541439052413 0.106293777349 0.150152536375 0.309470787123 0.076452264622 
-1.0 0.124005205309 0.0514428152473 0.107137220962 0.153404641911 0.306454127593 0.0715023041797 
-0.9 0.120795205626 0.0484588924083 0.108068982091 0.156997277479 0.303121591732 0.066034030243 
-0.8 0.117357702523 0.045263488972 0.109066780248 0.160844535153 0.299552867903 0.0601782014326 
