
# Curve 0 of 1, 100 points
# Curve title: "phiminus(x)"
# x y type
 0 -12.9496  i
 3.63636 -13.5971  i
 7.27273 -14.2553  i
 10.9091 -14.9216  i
 14.5455 -15.5934  i
 18.1818 -16.2678  i
 21.8182 -16.9423  i
 25.4545 -17.6141  i
 29.0909 -18.2804  i
 32.7273 -18.9387  i
 36.3636 -19.5862  i
 40 -20.2203  i
 43.6364 -20.8386  i
 47.2727 -21.4384  i
 50.9091 -22.0174  i
 54.5455 -22.5733  i
 58.1818 -23.1038  i
 61.8182 -23.6067  i
 65.4545 -24.0801  i
 69.0909 -24.5221  i
 72.7273 -24.9308  i
 76.3636 -25.3046  i
 80 -25.6421  i
 83.6364 -25.9418  i
 87.2727 -26.2026  i
 90.9091 -26.4234  i
 94.5455 -26.6032  i
 98.1818 -26.7415  i
 101.818 -26.8376  i
 105.455 -26.8911  i
 109.091 -26.9019  i
 112.727 -26.8698  i
 116.364 -26.7951  i
 120 -26.678  i
 123.636 -26.5189  i
 127.273 -26.3186  i
 130.909 -26.0778  i
 134.545 -25.7976  i
 138.182 -25.4789  i
 141.818 -25.1232  i
 145.455 -24.7318  i
 149.091 -24.3063  i
 152.727 -23.8485  i
 156.364 -23.3602  i
 160 -22.8432  i
 163.636 -22.2999  i
 167.273 -21.7322  i
 170.909 -21.1425  i
 174.545 -20.5333  i
 178.182 -19.9068  i
 181.818 -19.2657  i
 185.455 -18.6125  i
 189.091 -17.9499  i
 192.727 -17.2805  i
 196.364 -16.6071  i
 200 -15.9322  i
 203.636 -15.2588  i
 207.273 -14.5894  i
 210.909 -13.9267  i
 214.545 -13.2735  i
 218.182 -12.6324  i
 221.818 -12.0059  i
 225.455 -11.3966  i
 229.091 -10.8068  i
 232.727 -10.2391  i
 236.364 -9.69567  i
 240 -9.17869  i
 243.636 -8.69026  i
 247.273 -8.23235  i
 250.909 -7.8068  i
 254.545 -7.41532  i
 258.182 -7.05949  i
 261.818 -6.74074  i
 265.455 -6.46036  i
 269.091 -6.21947  i
 272.727 -6.01905  i
 276.364 -5.8599  i
 280 -5.74266  i
 283.636 -5.66781  i
 287.273 -5.63564  i
 290.909 -5.64629  i
 294.545 -5.69971  i
 298.182 -5.79569  i
 301.818 -5.93384  i
 305.455 -6.11361  i
 309.091 -6.33427  i
 312.727 -6.59493  i
 316.364 -6.89454  i
 320 -7.2319  i
 323.636 -7.60565  i
 327.273 -8.01428  i
 330.909 -8.45615  i
 334.545 -8.92948  i
 338.182 -9.43236  i
 341.818 -9.96277  i
 345.455 -10.5186  i
 349.091 -11.0975  i
 352.727 -11.6973  i
 356.364 -12.3155  i
 360 -12.9496  i

