-4.0000 +0.2857 +0.1102 +0.0740 +0.1864 +0.0480 +0.0490
-3.9140 +0.2829 +0.1115 +0.0724 +0.1826 +0.0513 +0.0480
-3.8280 +0.2860 +0.1095 +0.0722 +0.1821 +0.0484 +0.0513
-3.7419 +0.2847 +0.1118 +0.0743 +0.1820 +0.0492 +0.0444
-3.6559 +0.2857 +0.1114 +0.0767 +0.1777 +0.0512 +0.0487
-3.5699 +0.2860 +0.1103 +0.0764 +0.1774 +0.0481 +0.0506
-3.4839 +0.2849 +0.1105 +0.0714 +0.1808 +0.0470 +0.0481
-3.3978 +0.2846 +0.1104 +0.0736 +0.1855 +0.0461 +0.0463
-3.3118 +0.2819 +0.1099 +0.0744 +0.1764 +0.0477 +0.0508
-3.2258 +0.2788 +0.1116 +0.0733 +0.1776 +0.0468 +0.0507
-3.1398 +0.2776 +0.1133 +0.0748 +0.1745 +0.0478 +0.0510
-3.0538 +0.2874 +0.1108 +0.0719 +0.1769 +0.0458 +0.0484
-2.9677 +0.2871 +0.1106 +0.0730 +0.1830 +0.0462 +0.0485
-2.8817 +0.2882 +0.1092 +0.0730 +0.1816 +0.0464 +0.0461
-2.7957 +0.2839 +0.1112 +0.0730 +0.1748 +0.0490 +0.0511
-2.7097 +0.2859 +0.1068 +0.0727 +0.1796 +0.0464 +0.0508
-2.6237 +0.2827 +0.1079 +0.0785 +0.1760 +0.0470 +0.0499
-2.5376 +0.2848 +0.1133 +0.0766 +0.1772 +0.0454 +0.0452
-2.4516 +0.2892 +0.1122 +0.0746 +0.1792 +0.0453 +0.0492
-2.3656 +0.2839 +0.1174 +0.0745 +0.1693 +0.0468 +0.0486
-2.2796 +0.2848 +0.1146 +0.0718 +0.1742 +0.0466 +0.0489
-2.1935 +0.2812 +0.1186 +0.0740 +0.1749 +0.0444 +0.0499
-2.1075 +0.2804 +0.1139 +0.0741 +0.1730 +0.0487 +0.0484
-2.0215 +0.2835 +0.1179 +0.0735 +0.1750 +0.0485 +0.0465
-1.9355 +0.2862 +0.1126 +0.0711 +0.1736 +0.0482 +0.0478
-1.8495 +0.2833 +0.1168 +0.0692 +0.1822 +0.0475 +0.0476
-1.7634 +0.2798 +0.1162 +0.0720 +0.1721 +0.0468 +0.0495
-1.6774 +0.2852 +0.1098 +0.0716 +0.1763 +0.0528 +0.0472
-1.5914 +0.2794 +0.1110 +0.0706 +0.1768 +0.0499 +0.0490
-1.5054 +0.2801 +0.1121 +0.0673 +0.1726 +0.0482 +0.0510
-1.4194 +0.2761 +0.1139 +0.0720 +0.1751 +0.0506 +0.0494
-1.3333 +0.2750 +0.1142 +0.0710 +0.1749 +0.0492 +0.0455
-1.2473 +0.2794 +0.1160 +0.0690 +0.1746 +0.0507 +0.0472
-1.1613 +0.2785 +0.1120 +0.0704 +0.1774 +0.0480 +0.0497
-1.0753 +0.2841 +0.1125 +0.0733 +0.1736 +0.0478 +0.0469
-0.9892 +0.2884 +0.1138 +0.0739 +0.1773 +0.0491 +0.0468
-0.9032 +0.2950 +0.1124 +0.0744 +0.1824 +0.0487 +0.0478
-0.8172 +0.2920 +0.1155 +0.0725 +0.1776 +0.0467 +0.0496
-0.7312 +0.2960 +0.1079 +0.0763 +0.1827 +0.0471 +0.0505
-0.6452 +0.2862 +0.1113 +0.0757 +0.1811 +0.0476 +0.0469
-0.5591 +0.2706 +0.1172 +0.0703 +0.1764 +0.0472 +0.0480
-0.4731 +0.2463 +0.1116 +0.0700 +0.1700 +0.0502 +0.0506
-0.3871 +0.2160 +0.1113 +0.0674 +0.1556 +0.0472 +0.0543
-0.3011 +0.1748 +0.1165 +0.0645 +0.1484 +0.0480 +0.0554
-0.2151 +0.1441 +0.1198 +0.0598 +0.1360 +0.0478 +0.0576
-0.1290 +0.1140 +0.1142 +0.0589 +0.1244 +0.0511 +0.0580
-0.0430 +0.0933 +0.1184 +0.0558 +0.1187 +0.0491 +0.0617
+0.0430 +0.0918 +0.1219 +0.0539 +0.1173 +0.0536 +0.0568
+0.1290 +0.1035 +0.1169 +0.0566 +0.1226 +0.0516 +0.0587
+0.2151 +0.1327 +0.1190 +0.0596 +0.1290 +0.0517 +0.0564
+0.3011 +0.1643 +0.1203 +0.0622 +0.1397 +0.0498 +0.0568
+0.3871 +0.2045 +0.1172 +0.0627 +0.1567 +0.0493 +0.0530
+0.4731 +0.2380 +0.1141 +0.0663 +0.1645 +0.0495 +0.0472
+0.5591 +0.2726 +0.1156 +0.0736 +0.1742 +0.0488 +0.0489
+0.6452 +0.2939 +0.1130 +0.0756 +0.1802 +0.0462 +0.0484
+0.7312 +0.3015 +0.1116 +0.0781 +0.1867 +0.0486 +0.0499
+0.8172 +0.3048 +0.1148 +0.0738 +0.1854 +0.0500 +0.0494
+0.9032 +0.3083 +0.1099 +0.0769 +0.1812 +0.0484 +0.0460
+0.9892 +0.2995 +0.1089 +0.0767 +0.1888 +0.0470 +0.0493
+1.0753 +0.2859 +0.1140 +0.0745 +0.1790 +0.0491 +0.0504
+1.1613 +0.2842 +0.1112 +0.0743 +0.1790 +0.0483 +0.0479
+1.2473 +0.2778 +0.1146 +0.0718 +0.1783 +0.0472 +0.0505
+1.3333 +0.2794 +0.1183 +0.0732 +0.1735 +0.0465 +0.0482
+1.4194 +0.2787 +0.1146 +0.0755 +0.1762 +0.0461 +0.0454
+1.5054 +0.2765 +0.1134 +0.0770 +0.1826 +0.0472 +0.0499
+1.5914 +0.2810 +0.1119 +0.0749 +0.1819 +0.0453 +0.0522
+1.6774 +0.2803 +0.1090 +0.0742 +0.1796 +0.0465 +0.0487
+1.7634 +0.2841 +0.1075 +0.0723 +0.1785 +0.0463 +0.0496
+1.8495 +0.2849 +0.1060 +0.0736 +0.1779 +0.0491 +0.0487
+1.9355 +0.2803 +0.1090 +0.0727 +0.1800 +0.0491 +0.0460
