12.80000	4050	3030	4231	3877	4050	4231	3030	3877	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.82000	253994	159619	115438	9988	253994	115438	159619	9988	38	1	22	1	39	0	2	0	23	0	0	0	0	0
12.84000	296856	187124	134222	11040	296856	134222	187124	11040	74	3	16	1	36	1	7	0	14	3	0	0	0	0
12.86000	185224	276670	58165	48143	185224	58165	276670	48143	443	63	156	29	98	53	5	0	155	64	0	0	0	0
12.88000	138328	295552	29546	58825	138328	29546	295552	58825	42	8	3	2	4	18	11	0	3	10	0	0	0	0
12.90000	371857	439848	133912	65271	371857	133912	439848	65271	7560	1124	3016	519	1842	893	17	0	3015	1125	0	0	0	0
12.92000	430928	477521	160520	66709	430928	160520	477521	66709	9726	1516	3915	646	2289	1066	31	0	3912	1518	0	0	0	0
12.94000	430259	482399	160959	67307	430259	160959	482399	67307	9732	1497	3877	639	2335	1154	44	0	3875	1498	0	0	0	0
12.96000	430568	484951	160959	67598	430568	160959	484951	67598	9942	1507	3906	690	2313	1101	28	0	3905	1509	0	0	0	0
12.98000	432293	486209	161262	67586	432293	161262	486209	67586	9996	1566	3944	603	2379	1133	19	0	3946	1567	0	0	0	0
13.00000	432862	487987	161105	68365	432862	161105	487987	68365	10129	1631	3889	668	2390	1193	29	0	3888	1631	0	0	0	0
13.02000	433004	488047	161151	68798	433004	161151	488047	68798	10237	1639	3922	702	2383	1133	32	0	3917	1641	0	0	0	0
13.04000	435294	491387	161139	68949	435294	161139	491387	68949	10295	1545	4034	673	2405	1120	30	0	4031	1544	0	0	0	0
13.06000	434728	492446	161668	69331	434728	161668	492447	69331	10378	1607	4177	654	2420	1110	28	0	4175	1605	0	0	0	0
13.08000	438066	492395	161149	69761	438066	161149	492395	69761	10372	1638	4010	723	2427	1162	33	0	4012	1642	0	0	0	0
13.10000	438223	494107	161657	70073	438223	161657	494107	70073	10347	1625	4071	728	2480	1151	29	0	4067	1625	0	0	0	0
13.12000	440730	496683	161383	70782	440730	161383	496683	70782	10388	1672	4035	739	2535	1186	33	0	4030	1672	0	0	0	0
13.14000	439890	500453	161937	70998	439890	161937	500453	70998	10845	1620	4125	707	2495	1147	33	0	4119	1618	0	0	0	0
13.16000	442373	497762	161721	70724	442373	161721	497762	70724	10918	1658	4302	714	2506	1168	38	0	4301	1656	0	0	0	0
13.18000	442495	500724	161494	71553	442495	161494	500724	71553	11046	1670	4305	684	2490	1184	33	0	4308	1671	0	0	0	0
13.20000	443467	501130	162242	72771	443467	162242	501130	72771	10964	1682	4175	765	2551	1261	41	0	4170	1684	0	0	0	0
13.22000	441175	507276	162280	72065	441175	162280	507276	72065	11125	1686	4323	766	2464	1206	29	0	4320	1686	0	0	0	0
13.24000	442260	508944	163229	72485	442260	163229	508944	72485	11078	1832	4267	758	2503	1230	34	0	4268	1831	0	0	0	0
13.26000	441201	510954	162662	73021	441201	162662	510954	73021	11239	1800	4328	691	2644	1198	36	0	4327	1805	0	0	0	0
13.28000	442139	512198	164098	72648	442139	164098	512198	72648	11490	1763	4407	758	2632	1205	40	0	4411	1760	0	0	0	0
13.30000	444233	512244	163033	73231	444233	163033	512244	73231	11357	1772	4193	754	2768	1256	34	0	4192	1770	0	0	0	0
13.32000	443322	515242	163739	73571	443322	163739	515242	73571	11465	1720	4343	763	2718	1258	36	0	4341	1722	0	0	0	0
13.34000	443895	516666	164218	73407	443895	164218	516666	73407	11391	1781	4389	783	2827	1208	35	0	4381	1780	0	0	0	0
13.36000	443232	519458	164298	73741	443232	164298	519458	73741	11427	1795	4370	765	2728	1333	33	0	4373	1796	0	0	0	0
13.38000	443627	520024	163771	73705	443627	163771	520024	73705	11623	1791	4447	740	2837	1338	32	0	4445	1788	0	0	0	0
13.40000	445304	520405	164470	73982	445304	164470	520405	73982	11801	1742	4438	764	2722	1337	29	0	4433	1737	0	0	0	0
13.42000	443822	522231	164703	74006	443822	164703	522231	74006	11747	1703	4686	766	2836	1326	36	0	4684	1704	0	0	0	0
13.44000	445705	522934	163849	74711	445705	163849	522934	74711	11665	1781	4453	801	2832	1315	28	0	4449	1785	0	0	0	0
13.46000	446894	523984	164370	75139	446895	164370	523984	75139	11952	1780	4587	768	2688	1492	32	0	4580	1779	0	0	0	0
13.48000	447362	524537	164893	74981	447362	164893	524537	74981	11769	1764	4624	802	2730	1418	25	0	4626	1763	0	0	0	0
13.50000	447645	527273	164512	75089	447645	164512	527273	75089	11860	1691	4539	838	2766	1378	29	0	4535	1692	0	0	0	0
13.52000	449154	525999	164138	75775	449154	164138	525999	75775	11746	1816	4629	816	2823	1456	32	0	4628	1818	0	0	0	0
13.54000	448629	526147	164622	75454	448629	164622	526147	75454	11753	1798	4646	756	2841	1421	30	0	4647	1801	0	0	0	0
13.56000	447765	532802	165002	75585	447765	165002	532802	75585	11995	1756	4661	788	2895	1473	30	0	4663	1752	0	0	0	0
13.58000	449248	530858	164929	76370	449248	164929	530858	76370	12009	1798	4757	833	2805	1402	38	0	4754	1796	0	0	0	0
13.60000	448635	532533	165294	76404	448635	165294	532533	76404	12302	1880	4678	789	2828	1400	26	0	4665	1876	0	0	0	0
13.62000	449519	534245	164442	76916	449519	164442	534245	76916	12536	1903	4797	791	2870	1445	35	0	4795	1902	0	0	0	0
13.64000	449610	534250	166132	76409	449610	166132	534250	76409	12873	1925	4958	811	2843	1440	38	0	4959	1923	0	0	0	0
13.66000	450942	536683	165448	77033	450942	165448	536683	77033	12790	1882	4846	845	2931	1386	35	0	4842	1875	0	0	0	0
13.68000	450204	539660	165998	77497	450204	165998	539660	77497	13012	1986	5007	865	2744	1403	45	0	5003	1987	0	0	0	0
13.70000	450173	540324	165424	77621	450173	165424	540324	77621	12625	1977	4982	806	2839	1426	48	0	4976	1978	0	0	0	0
13.72000	449994	539374	165794	77535	449994	165794	539374	77535	11980	1843	4870	828	2997	1418	36	0	4877	1842	0	0	0	0
13.74000	450287	539959	166222	78037	450287	166222	539959	78037	10939	1840	4710	876	2861	1513	36	0	4714	1838	0	0	0	0
13.76000	449079	541405	166796	78152	449079	166796	541405	78152	9624	1777	4327	943	2861	1429	39	0	4321	1775	0	0	0	0
13.78000	450306	539960	166054	77973	450306	166054	539960	77973	7812	1706	4142	965	3002	1457	30	0	4137	1704	0	0	0	0
13.80000	450467	540377	166474	78764	450467	166474	540377	78764	6457	1587	3808	1007	3093	1454	35	0	3807	1586	0	0	0	0
13.82000	446810	540788	166889	78669	446810	166889	540788	78669	5123	1568	3493	1017	2956	1560	30	0	3497	1564	0	0	0	0
13.84000	448046	539770	166847	78325	448046	166847	539770	78325	4204	1487	3342	1086	3072	1504	30	0	3338	1485	0	0	0	0
13.86000	447074	540717	166576	78665	447074	166575	540717	78665	4145	1440	3314	1002	3167	1644	45	0	3314	1442	0	0	0	0
