X, 29.749969000,29.760089000,29.770250000,29.780370000,29.790500000,29.800619000,29.810739000,29.820859000,29.830989000,29.841110000,29.851230000,29.861389000,29.871509000,29.881629000,29.891759000,29.901880000,29.912000000,29.922119000,29.932249000,29.942399000,29.952529000,29.962650000,29.972770000,29.982889000,29.993019000,30.003139000,30.013259000,30.023380000,30.033540000,30.043659000,30.053789000,30.063909000,30.074029000,30.084150000,30.094280000,30.104400000,30.114519000,30.124679000,30.134799000,30.144920000,30.155050000,30.165170000,30.175289000,30.185409000,30.195539000,30.205659000,30.215820000,30.225940000,30.236059000,30.246179000,30.256309000,30.266429000,30.276550000,30.286710000,30.296829000,30.306949000,30.317079000,30.327199000,30.337320000,30.347440000,30.357570000,30.367689000,30.377809000,30.387969000,30.398090000,30.408210000,30.418340000,30.428459000,30.438579000,30.448699000,30.458860000,30.468980000,30.479110000,30.489229000,30.499349000,30.509469000,30.519599000,30.529720000,30.539840000,30.549999000
AD, 126,104,87,107,85,115,106,118,95,114,119,122,111,109,130,128,120,116,120,114,120,106,121,112,118,108,120,122,102,138,142,141,132,121,152,140,144,147,141,166,173,173,179,184,148,151,170,138,151,126,130,127,137,118,109,122,117,105,111,126,116,101,128,115,130,131,118,85,100,107,107,120,107,100,109,112,125,128,91,106
BD, 348,292,377,364,351,372,370,367,402,410,443,390,453,407,407,413,379,416,425,378,376,395,355,444,370,396,410,434,420,438,477,523,541,504,544,600,564,601,626,653,612,627,614,668,597,603,587,582,519,541,509,444,485,427,431,438,397,412,397,420,423,400,398,397,368,414,386,380,392,376,407,349,323,373,403,393,388,402,420,396
CD, 1175,1198,1196,1279,1233,1323,1330,1450,1457,1522,1481,1502,1445,1480,1522,1520,1506,1497,1426,1497,1425,1460,1435,1400,1454,1477,1531,1547,1607,1699,1841,1887,1814,2066,2129,2156,2153,2311,2376,2410,2406,2460,2526,2431,2390,2312,2227,2134,2061,1983,1863,1830,1739,1646,1611,1515,1466,1406,1462,1475,1408,1380,1403,1348,1336,1321,1322,1333,1402,1402,1403,1343,1391,1357,1412,1400,1391,1328,1326,1295
DE, 2988,3045,3269,3337,3457,3538,3762,3773,3931,4071,4050,4107,4088,4052,4001,4047,4069,3978,3936,4093,3911,3896,3933,3845,3904,4131,4031,4088,4266,4442,4668,4818,4885,5067,5352,5683,5866,5833,5934,6038,6286,6190,6127,6164,6146,5928,5905,5592,5416,5206,4890,4742,4595,4328,4175,4091,4044,3949,3811,3686,3825,3700,3694,3663,3723,3547,3656,3455,3600,3666,3620,3661,3699,3629,3726,3540,3557,3687,3646,3578
DF, 3992,4062,4211,4242,4303,4576,4688,4776,4831,5101,5028,5130,4977,5221,5127,5070,5078,5025,5065,5091,5156,4983,4956,5100,4873,4877,4817,4785,4639,4639,4634,4532,4442,4229,4159,4076,4086,3957,4055,3963,3915,3937,3887,3979,4096,3919,4038,4148,4067,4198,4235,4199,4572,4502,4485,4574,4634,4764,4723,4534,4776,4700,4668,4716,4806,4767,4695,4698,4670,4683,4691,4641,4696,4642,4532,4704,4664,4685,4681,4658
DG, 1988,2068,2129,2119,2203,2360,2434,2575,2661,2588,2677,2652,2681,2773,2755,2761,2751,2765,2776,2726,2675,2828,2775,2624,2593,2491,2385,2281,2130,2005,1738,1620,1359,1269,1072,958,719,546,451,359,325,309,326,369,446,502,687,830,1040,1185,1365,1562,1694,1936,1999,2144,2168,2320,2349,2492,2492,2498,2502,2460,2550,2589,2507,2480,2499,2504,2501,2346,2399,2368,2395,2388,2361,2326,2434,2440
DH, 566,587,639,658,645,655,745,747,784,819,842,823,821,814,830,787,790,813,778,807,813,781,798,782,828,783,781,774,801,820,810,757,863,878,864,862,906,862,867,893,929,877,882,927,894,849,857,792,843,805,834,781,753,799,732,704,752,704,736,732,744,664,732,752,739,689,710,761,711,712,727,672,709,727,654,680,699,748,684,720
DI, 3997,3960,4211,4241,4392,4549,4834,4877,4952,5134,5088,5183,5182,5240,5306,5307,5176,5274,5421,5202,5273,5316,5172,5018,5004,4883,4789,4399,4202,3934,3571,3389,3145,2902,2450,2197,2003,1787,1538,1403,1276,1285,1280,1323,1446,1721,1917,2210,2518,2703,3034,3220,3524,3777,4052,4131,4449,4658,4723,4755,4788,4809,4972,4890,4878,4978,4854,4880,4797,4688,4748,4760,4753,4699,4736,4611,4751,4770,4745,4767
DJ, 215,232,198,223,254,254,279,283,264,278,279,272,287,290,278,279,291,278,302,314,332,340,272,316,283,275,280,257,256,209,213,166,158,137,118,91,84,69,62,70,36,60,55,44,47,72,82,109,116,139,169,158,195,198,218,254,248,241,256,264,289,252,304,270,257,289,277,275,256,270,295,279,247,255,238,257,249,261,272,289
