0, 30.459989000,30.470119000,30.480239000,30.490360000,30.500480000,30.510610000,30.520729000,30.530849000,30.541009000,30.551130000,30.561250000,30.571380000,30.581499000,30.591619000,30.601739000,30.611869000,30.622020000,30.632150000,30.642269000,30.652389000,30.662509000,30.672639000,30.682760000,30.692880000,30.702999000,30.713159000,30.723279000,30.733409000,30.743530000,30.753650000,30.763769000,30.773899000,30.784019000,30.794179000,30.804300000,30.814420000,30.824539000,30.834669000,30.844789000,30.854909000,30.865030000,30.875160000,30.885309000,30.895439000,30.905559000,30.915679000,30.925800000,30.935930000,30.946050000,30.956169000,30.966289000,30.976449000,30.986570000,30.996700000,31.006820000,31.016939000,31.027059000,31.037189000,31.047309000,31.057470000,31.067590000,31.077709000,31.087829000,31.097959000,31.108079000,31.118200000,31.128320000,31.138479000,31.148599000,31.158729000,31.168849000,31.178970000,31.189090000,31.199220000,31.209339000,31.219459000,31.229619000,31.239740000,31.249860000,31.259990000
0, 38,38,35,32,35,58,42,40,32,44,43,32,37,41,46,42,34,36,42,41,43,48,37,46,33,48,32,48,56,42,52,62,49,49,56,51,47,54,56,51,54,75,66,54,61,46,41,36,49,47,40,44,40,41,39,41,42,34,39,31,56,27,26,41,41,31,32,36,33,50,42,44,27,29,38,35,38,30,20,24
1, 150,147,140,163,157,144,161,167,169,165,134,162,152,146,155,148,179,138,141,150,127,181,149,162,180,176,196,186,183,221,219,214,235,261,257,250,235,245,245,247,260,259,224,230,204,206,201,180,192,165,172,152,169,139,159,143,117,148,143,144,145,138,136,135,145,133,162,146,119,141,138,139,122,137,114,132,150,151,156,135
2, 743,731,746,743,792,723,756,708,781,755,720,754,711,745,769,747,689,724,742,674,719,778,739,824,803,944,964,947,1062,1105,1106,1164,1218,1233,1245,1201,1261,1208,1255,1203,1261,1212,1136,1029,1061,1026,948,880,904,774,802,805,772,727,709,707,680,739,709,651,705,697,700,710,653,701,715,713,687,664,674,701,630,624,699,704,616,669,705,617
4, 3750,3769,3635,3752,3785,3740,3730,3887,3851,3900,3799,3804,3770,3684,3634,3642,3627,3699,3681,3660,3829,4033,4032,4218,4223,4442,4755,4984,5264,5612,5657,5866,6198,6323,6419,6495,6594,6421,6442,6517,6115,6080,5885,5625,5340,5310,4922,4660,4449,4264,4133,3900,3823,3686,3483,3594,3587,3474,3528,3386,3509,3387,3361,3443,3488,3528,3477,3495,3443,3498,3421,3410,3405,3478,3330,3237,3410,3285,3263,3290
5, 4230,4151,4227,4224,4294,4247,4275,4234,4305,4381,4326,4304,4271,4202,4175,4130,4165,4159,4242,4238,4254,4408,4406,4576,4784,4887,5017,5311,5472,5752,5898,6011,6405,6447,6512,6464,6576,6652,6569,6422,6366,6165,6071,5896,5704,5322,5120,4906,4847,4694,4392,4418,4196,4181,4119,4108,4084,4026,4017,3885,3985,3984,4010,3902,4026,3985,3994,4025,4141,3917,3808,3889,3995,3897,3979,3854,3923,3794,3869,3889
6, 1306,1285,1310,1259,1265,1260,1216,1360,1361,1337,1406,1373,1371,1360,1343,1370,1321,1369,1310,1222,1220,1202,1183,1159,1071,1049,1003,955,957,898,817,774,721,705,641,598,606,619,667,653,703,689,710,806,837,881,882,992,1016,988,1097,1137,1110,1207,1180,1186,1232,1197,1210,1239,1203,1219,1215,1211,1187,1214,1243,1225,1211,1207,1183,1148,1185,1188,1141,1153,1082,1143,1168,1168
7, 1526,1494,1599,1619,1556,1582,1558,1603,1579,1662,1617,1579,1544,1577,1582,1507,1508,1580,1621,1533,1652,1568,1679,1669,1886,1935,1964,1981,2187,2237,2267,2345,2490,2493,2437,2565,2530,2653,2491,2534,2511,2351,2373,2303,2142,2042,1989,1794,1816,1692,1686,1676,1558,1574,1596,1494,1425,1373,1468,1476,1449,1537,1407,1491,1511,1447,1435,1405,1431,1460,1398,1404,1406,1457,1435,1434,1375,1396,1335,1309
8, 2884,2933,2709,2969,2879,2993,2920,2891,2882,3104,2905,2955,2941,2959,2858,2893,2877,2934,2934,2929,2781,2927,2898,2895,2977,2814,2916,2934,2882,2912,3008,3061,3013,3061,2969,3067,2992,3007,3013,2917,2949,2884,2854,2834,2966,2838,2773,2859,2790,2743,2734,2800,2709,2826,2757,2653,2746,2702,2684,2678,2721,2779,2636,2711,2704,2677,2651,2600,2757,2674,2579,2781,2573,2616,2635,2533,2604,2711,2542,2646
9, 1488,1379,1424,1456,1509,1506,1534,1583,1551,1547,1596,1581,1569,1518,1548,1618,1523,1576,1492,1460,1437,1492,1433,1423,1391,1425,1321,1313,1299,1312,1338,1316,1280,1300,1215,1247,1286,1295,1205,1271,1250,1347,1275,1281,1359,1303,1335,1331,1322,1345,1347,1374,1405,1443,1338,1551,1389,1450,1443,1411,1450,1398,1411,1409,1379,1420,1437,1379,1456,1433,1404,1347,1389,1345,1427,1308,1294,1356,1427,1339
