X, 30.459989000,30.470119000,30.480239000,30.490360000,30.500480000,30.510610000,30.520729000,30.530849000,30.541009000,30.551130000,30.561250000,30.571380000,30.581499000,30.591619000,30.601739000,30.611869000,30.622020000,30.632150000,30.642269000,30.652389000,30.662509000,30.672639000,30.682760000,30.692880000,30.702999000,30.713159000,30.723279000,30.733409000,30.743530000,30.753650000,30.763769000,30.773899000,30.784019000,30.794179000,30.804300000,30.814420000,30.824539000,30.834669000,30.844789000,30.854909000,30.865030000,30.875160000,30.885309000,30.895439000,30.905559000,30.915679000,30.925800000,30.935930000,30.946050000,30.956169000,30.966289000,30.976449000,30.986570000,30.996700000,31.006820000,31.016939000,31.027059000,31.037189000,31.047309000,31.057470000,31.067590000,31.077709000,31.087829000,31.097959000,31.108079000,31.118200000,31.128320000,31.138479000,31.148599000,31.158729000,31.168849000,31.178970000,31.189090000,31.199220000,31.209339000,31.219459000,31.229619000,31.239740000,31.249860000,31.259990000
AG, 26,19,37,28,35,26,21,25,27,23,34,27,26,25,33,30,25,26,30,32,25,34,26,27,38,18,18,22,28,12,20,27,24,23,20,18,19,18,15,16,16,26,25,16,27,21,21,18,29,19,23,31,29,26,22,22,21,26,20,23,18,21,29,25,24,23,28,28,19,27,27,28,22,27,26,19,21,25,22,27
BG, 99,102,111,117,100,109,103,102,127,113,106,122,103,112,98,100,103,92,105,101,97,98,109,105,86,89,89,69,88,74,66,84,60,65,64,65,70,68,63,65,81,61,79,69,91,83,73,84,91,94,93,102,82,95,99,106,104,94,90,81,97,106,92,113,99,92,107,107,95,114,86,102,97,98,84,91,95,79,99,104
CG, 495,470,512,509,486,488,537,553,474,498,539,512,536,496,464,513,481,512,478,489,514,505,442,451,436,413,397,374,354,303,311,331,292,265,267,235,264,247,272,271,273,277,340,326,289,385,341,374,394,398,410,425,462,498,438,468,450,479,476,464,497,453,463,447,445,457,455,424,415,495,425,425,468,469,441,459,422,452,432,438
DG, 1306,1285,1310,1259,1265,1260,1216,1360,1361,1337,1406,1373,1371,1360,1343,1370,1321,1369,1310,1222,1220,1202,1183,1159,1071,1049,1003,955,957,898,817,774,721,705,641,598,606,619,667,653,703,689,710,806,837,881,882,992,1016,988,1097,1137,1110,1207,1180,1186,1232,1197,1210,1239,1203,1219,1215,1211,1187,1214,1243,1225,1211,1207,1183,1148,1185,1188,1141,1153,1082,1143,1168,1168
EG, 1914,1836,1876,1803,1823,1762,1856,1939,1989,2028,1954,1959,1873,1945,1955,1956,1858,1882,1967,1898,1805,1797,1752,1665,1602,1520,1425,1354,1267,1123,1126,990,988,870,802,767,765,778,765,838,871,977,996,1030,1143,1227,1288,1401,1450,1471,1512,1653,1610,1735,1748,1717,1746,1770,1698,1686,1700,1789,1812,1672,1780,1675,1593,1713,1603,1641,1597,1628,1661,1642,1671,1673,1615,1679,1647,1591
FG, 1210,1285,1212,1244,1339,1278,1335,1304,1365,1330,1367,1394,1366,1293,1410,1418,1358,1204,1288,1229,1314,1199,1193,1136,1068,1001,921,862,836,773,662,624,558,487,510,479,439,471,512,518,582,620,624,697,725,819,852,967,922,1040,1113,1119,1152,1172,1196,1261,1221,1288,1254,1206,1325,1213,1239,1230,1198,1194,1199,1149,1200,1168,1209,1189,1166,1076,1215,1196,1164,1151,1163,1141
GH, 1256,1214,1269,1187,1238,1240,1236,1306,1308,1321,1411,1309,1373,1311,1326,1369,1266,1283,1298,1298,1224,1177,1213,1103,1145,1151,1104,1088,1073,1051,1010,979,978,931,979,924,930,899,879,883,912,887,1026,954,1013,989,1026,1025,1001,1143,1115,1076,1105,1147,1097,1105,1084,1175,1098,1099,1101,1122,1084,1110,1062,1108,1048,1117,1078,1049,1055,1007,1061,1031,1024,1047,1012,1044,1042,1128
GI, 530,522,533,526,535,584,541,559,544,566,579,539,536,542,549,543,529,528,525,511,508,517,509,530,489,533,470,504,518,535,568,550,561,552,613,578,545,587,570,592,577,553,590,579,560,544,583,531,522,554,541,514,521,497,522,482,444,490,502,497,477,470,481,435,507,463,476,508,494,492,479,476,500,472,428,464,477,510,512,442
GJ, 1462,1355,1430,1418,1449,1432,1403,1501,1480,1480,1497,1474,1499,1503,1491,1450,1448,1446,1467,1459,1447,1476,1467,1391,1449,1437,1504,1552,1535,1554,1511,1499,1526,1593,1597,1595,1618,1636,1578,1568,1554,1592,1517,1443,1550,1461,1440,1402,1468,1344,1410,1437,1385,1414,1339,1372,1389,1363,1371,1308,1363,1349,1305,1358,1348,1369,1349,1338,1307,1298,1275,1273,1345,1268,1269,1254,1287,1298,1289,1270
