X, 29.079980000,29.090099000,29.100219000,29.110349000,29.120500000,29.130630000,29.140750000,29.150869000,29.160989000,29.171119000,29.181240000,29.191360000,29.201480000,29.211639000,29.221759000,29.231889000,29.242010000,29.252130000,29.262250000,29.272380000,29.282499000,29.292619000,29.302780000,29.312900000,29.323020000,29.333150000,29.343269000,29.353389000,29.363510000,29.373640000,29.383789000,29.393920000,29.404039000,29.414159000,29.424280000,29.434410000,29.444530000,29.454650000,29.464769000,29.474929000,29.485050000,29.495180000,29.505300000,29.515420000,29.525539000,29.535669000,29.545789000,29.555950000,29.566070000,29.576190000,29.586309000,29.596439000,29.606559000,29.616680000,29.626800000,29.636959000,29.647079000,29.657209000,29.667329000,29.677450000,29.687570000,29.697700000,29.707820000,29.717939000,29.728099000,29.738220000,29.748340000,29.758470000,29.768590000,29.778709000,29.788829000,29.798959000,29.809080000,29.819240000,29.829359000,29.839479000,29.849599000,29.859729000,29.869850000,29.879970000
AE, 19,23,22,25,18,21,22,24,30,25,27,25,28,29,33,20,36,25,33,23,27,31,30,27,29,33,32,26,31,28,29,35,23,33,32,32,36,41,35,28,41,30,40,22,21,30,13,25,36,21,32,18,27,17,25,20,28,33,20,21,29,25,22,24,25,27,16,25,27,30,24,25,38,28,36,36,46,40,40,31
BE, 75,78,70,72,75,94,90,77,67,100,88,99,88,85,86,79,83,93,70,79,75,97,100,89,97,99,109,98,103,107,131,102,112,111,116,125,131,140,134,98,115,112,121,95,110,112,102,104,106,75,89,71,87,78,68,105,87,83,83,80,74,86,81,83,98,85,74,108,82,98,78,83,115,101,118,114,111,116,108,112
CE, 347,337,332,363,416,426,399,394,438,392,399,420,398,380,386,373,398,410,459,456,420,434,459,441,488,501,513,528,616,553,618,670,617,672,570,677,718,647,604,675,606,625,592,553,538,534,513,521,489,453,459,442,424,419,398,423,433,389,409,423,396,411,408,373,419,395,403,387,416,440,432,483,478,521,556,547,549,510,556,605
DE, 1034,1062,1045,1120,1122,1126,1148,1190,1197,1157,1252,1199,1157,1148,1201,1138,1184,1209,1204,1222,1222,1355,1389,1444,1575,1527,1633,1715,1816,1853,1946,2015,2033,2060,2184,2212,2154,2149,2070,2072,1995,1898,1834,1861,1728,1746,1556,1495,1461,1314,1368,1281,1258,1280,1233,1163,1247,1164,1221,1180,1213,1173,1191,1254,1157,1174,1159,1279,1167,1259,1330,1359,1462,1439,1572,1545,1585,1582,1531,1548
EF, 3113,3106,3213,3186,3565,3471,3557,3621,3636,3542,3618,3536,3557,3646,3489,3552,3634,3646,3625,3641,3767,3738,4040,4159,4340,4478,4553,4895,5066,5335,5485,5585,5753,5926,5757,5925,5874,5844,5788,5775,5539,5339,5197,4971,4963,4726,4464,4337,4088,4008,4011,3843,3721,3723,3732,3628,3617,3587,3523,3548,3560,3611,3560,3603,3523,3610,3609,3753,3549,3778,4021,4134,4198,4359,4681,4639,4672,4845,4678,4761
EG, 2950,3138,3196,3231,3381,3592,3616,3641,3583,3645,3768,3711,3694,3817,3776,3652,3663,3643,3545,3617,3506,3518,3480,3489,3357,3274,3177,3052,2997,2855,2826,2754,2709,2707,2494,2606,2658,2650,2663,2741,2766,2821,2919,3075,3141,3116,3400,3356,3454,3434,3576,3646,3746,3703,3756,3742,3680,3706,3660,3602,3700,3592,3634,3654,3657,3583,3602,3585,3667,3802,4025,4057,4273,4510,4530,4793,4830,4854,4906,5127
EH, 1556,1555,1579,1593,1766,1805,1871,1839,1772,1876,1905,1849,1946,1934,1923,1943,1830,1853,1881,1850,1743,1623,1623,1589,1388,1183,1138,987,843,697,586,462,352,282,259,228,266,239,325,402,524,586,731,843,1014,1108,1286,1362,1470,1575,1666,1707,1797,1771,1815,1828,1813,1866,1773,1883,1762,1806,1719,1727,1776,1705,1729,1803,1803,1937,2001,2034,2098,2328,2337,2449,2597,2612,2669,2601
EI, 779,729,715,747,800,848,873,901,817,905,876,853,830,875,910,924,836,893,882,877,896,935,905,892,861,884,871,850,897,874,846,915,880,853,921,833,903,866,866,820,888,884,821,876,814,865,930,847,885,838,892,915,855,883,906,842,860,885,883,827,904,900,916,894,856,808,862,859,940,930,947,979,1050,1047,1047,1120,1105,1200,1181,1113
EJ, 3440,3539,3651,3757,3843,3949,4099,4159,4146,4101,4228,4232,4242,4214,4254,4212,4206,4122,4105,3927,3920,3812,3642,3294,3097,2942,2744,2487,2155,2010,1821,1533,1317,1264,1184,1111,1116,1211,1328,1467,1605,1847,2077,2346,2671,2824,3114,3314,3457,3803,3797,4062,4056,4265,4195,4429,4170,4301,4202,4254,4124,4250,4152,4031,3961,4142,4137,4013,4152,4298,4481,4567,4675,4994,5114,5002,5414,5444,5478,5508
EK, 137,140,124,140,124,154,150,155,123,156,147,151,152,150,171,185,143,150,151,143,146,147,114,137,112,123,92,95,89,78,65,67,63,54,54,44,36,63,54,63,66,80,72,87,106,129,117,122,139,133,156,154,147,151,157,149,188,164,133,155,158,145,168,158,134,144,150,154,175,178,166,160,173,162,183,197,172,192,184,172
EL, 3292,3421,3395,3430,3929,3881,4035,3876,4007,4136,3984,3996,4095,4116,4126,3888,3982,3864,4043,3886,3748,3646,3547,3378,3193,3157,2861,2681,2531,2260,2066,1888,1791,1714,1573,1670,1640,1693,1712,1905,1979,2185,2400,2602,2698,3002,3146,3406,3402,3680,3843,3833,3934,3961,4071,4042,3988,4008,4076,4021,4108,4041,4060,3920,3913,3968,3881,3969,3913,4123,4340,4522,4867,4873,5109,5255,5286,5443,5502,5447
EM, 314,339,323,318,335,359,364,357,323,344,366,344,323,335,331,333,353,356,361,370,383,445,411,440,449,460,491,502,520,542,588,585,636,598,685,623,659,625,625,631,511,533,529,502,474,463,498,415,420,421,405,346,359,388,362,349,360,373,343,361,364,358,380,353,337,369,352,357,336,404,402,371,408,385,429,445,472,438,496,453
EN, 2612,2467,2588,2613,2800,2928,2914,3019,3112,3092,3003,3074,3060,3021,3054,3034,3090,3041,2974,2952,2892,2809,2799,2739,2664,2642,2509,2421,2330,2273,2130,2131,2087,2001,1959,2034,2011,2033,2051,2092,2161,2315,2328,2470,2575,2690,2695,2663,2803,2886,3059,3010,2982,3045,3143,3053,3045,3011,3118,3104,3127,2935,3012,2993,2955,2963,3035,2992,3023,3078,3243,3345,3499,3584,3738,3839,3888,3832,3936,3966
EO, 1128,1120,1139,1177,1238,1347,1302,1302,1306,1342,1362,1320,1337,1430,1384,1343,1392,1330,1243,1400,1381,1333,1368,1337,1336,1308,1278,1236,1282,1252,1239,1170,1200,1170,1140,1145,1135,1186,1162,1186,1165,1178,1194,1307,1238,1247,1249,1285,1283,1373,1317,1327,1411,1318,1333,1369,1386,1347,1455,1303,1324,1335,1302,1321,1340,1309,1349,1345,1405,1404,1439,1464,1536,1584,1673,1787,1782,1885,1818,1807
EJ, 2066,2082,2024,2037,2075,2298,2407,2613,2654,2687,2730,2771,2794,2807,2892,2974,2951,2949,2979,3007,3042,3074,3077,3266,3333,3549,3401,3684,3725,3755,3874,3951,3972,3984,4072,3965,3969,3979,3896,3734,3599,3467,3233,3269,3134,3044,2834,2737,2642,2500,2468,2489,2319,2362,2324,2266,2254,2205,2219,2308,2271,2293,2290,2269,2224,2304,2246,2307,2227,2225,2286,2289,2224,2329,2215,2264,2223,2177,2289,2332
EK, 2774,2796,2654,2762,2728,2914,3108,3226,3426,3495,3471,3585,3764,3804,3842,3792,3814,3830,3823,3826,3701,3656,3906,3939,3998,3969,3926,4049,4194,4220,4191,4170,4250,4284,4285,4193,4306,4297,4168,4088,4076,3958,3853,3637,3684,3619,3514,3373,3310,3221,3155,3132,3116,3082,3066,3050,3070,3040,3079,2949,2994,2973,2996,3081,3015,3042,3066,3061,2947,2968,3015,2966,2977,2949,2954,2975,3065,3050,2927,2931
EL, 1993,1842,1911,1933,1859,2007,2242,2357,2468,2503,2616,2629,2772,2812,2804,2879,2798,2737,2655,2786,2718,2785,2680,2735,2720,2681,2728,2849,2681,2778,2710,2689,2626,2754,2764,2722,2715,2642,2686,2594,2598,2547,2486,2551,2420,2419,2346,2411,2207,2349,2287,2270,2183,2207,2219,2163,2213,2168,2178,2160,2205,2228,2184,2167,2093,2094,2179,2122,2090,2126,2065,2091,2104,2086,2148,2087,2208,2165,2148,2113
EM, 734,687,735,779,709,849,865,919,959,885,969,966,996,1011,986,1027,1038,1031,1059,969,1002,1021,1001,1058,956,1029,1058,1016,1004,1034,951,1020,985,1006,984,1016,915,981,1009,1027,882,906,938,927,852,927,885,871,835,933,836,909,928,839,860,900,912,850,821,851,805,794,842,795,801,834,755,807,835,750,786,810,785,800,796,826,822,822,771,847
EN, 108,125,148,118,126,127,152,145,161,174,143,161,161,207,187,183,192,200,196,175,197,173,205,196,144,179,173,153,173,159,158,154,177,176,170,159,170,163,163,143,133,160,157,158,132,140,173,156,166,151,145,146,129,143,142,149,143,147,131,145,143,156,138,126,144,152,131,133,144,135,124,148,132,143,126,133,151,115,131,130
EO, 49,47,26,38,53,45,58,46,50,47,53,54,61,52,70,54,56,58,57,59,58,60,47,46,62,57,51,41,50,56,55,44,62,58,44,47,39,62,59,52,62,44,50,53,46,43,48,59,39,39,40,52,36,56,54,48,51,45,59,41,43,53,46,55,56,49,40,46,45,47,41,54,40,41,50,55,48,38,48,55
